Time(DD/MM/YYYY h:mm:ss A),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
13/01/2025 1:08:58 AM,"524","20.9","99","946.1"
13/01/2025 1:09:58 AM,"514","20.9","99","946.1"
13/01/2025 1:10:58 AM,"507","20.9","99","946.1"
13/01/2025 1:11:58 AM,"497","20.9","99","946.2"
13/01/2025 1:12:58 AM,"516","20.9","99","946.1"
13/01/2025 1:13:58 AM,"519","20.9","99","946.1"
13/01/2025 1:14:57 AM,"518","20.9","99","946.1"
13/01/2025 1:15:57 AM,"517","20.9","99","946.1"
13/01/2025 1:16:57 AM,"508","20.8","99","946.1"
13/01/2025 1:17:57 AM,"522","20.9","99","946.1"
13/01/2025 1:18:57 AM,"495","20.9","99","946.0"
13/01/2025 1:19:57 AM,"494","20.8","99","946.0"
13/01/2025 1:20:57 AM,"479","20.8","99","946.0"
13/01/2025 1:21:57 AM,"478","20.8","99","946.1"
13/01/2025 1:22:57 AM,"495","20.8","99","945.9"
13/01/2025 1:23:57 AM,"479","20.8","99","945.9"
13/01/2025 1:24:57 AM,"493","20.8","99","946.1"
13/01/2025 1:25:57 AM,"478","20.8","99","946.0"
13/01/2025 1:26:57 AM,"505","20.8","99","946.1"
13/01/2025 1:27:57 AM,"504","20.8","99","946.0"
13/01/2025 1:28:57 AM,"476","20.8","99","946.0"
13/01/2025 1:29:57 AM,"489","20.8","99","946.0"
13/01/2025 1:30:57 AM,"484","20.8","99","946.0"
13/01/2025 1:31:57 AM,"496","20.8","99","946.0"
13/01/2025 1:32:57 AM,"486","20.8","99","946.0"
13/01/2025 1:33:57 AM,"496","20.8","99","946.0"
13/01/2025 1:34:57 AM,"502","20.8","99","946.1"
13/01/2025 1:35:57 AM,"524","20.8","99","946.1"
13/01/2025 1:36:57 AM,"511","20.8","99","946.0"
13/01/2025 1:37:57 AM,"509","20.8","99","946.0"
13/01/2025 1:38:57 AM,"512","20.8","99","946.0"
13/01/2025 1:39:57 AM,"526","20.8","99","945.9"
13/01/2025 1:40:57 AM,"516","20.8","99","946.0"
13/01/2025 1:41:57 AM,"518","20.8","99","946.0"
13/01/2025 1:42:57 AM,"500","20.8","99","946.1"
13/01/2025 1:43:57 AM,"508","20.8","99","946.0"
13/01/2025 1:44:57 AM,"513","20.8","99","945.9"
13/01/2025 1:45:57 AM,"511","20.8","99","945.9"
13/01/2025 1:46:57 AM,"515","20.8","99","945.9"
13/01/2025 1:47:57 AM,"505","20.8","99","945.9"
13/01/2025 1:48:57 AM,"497","20.8","99","945.9"
13/01/2025 1:49:57 AM,"503","20.7","99","945.9"
13/01/2025 1:50:57 AM,"511","20.8","99","945.9"
13/01/2025 1:51:57 AM,"517","20.7","99","945.9"
13/01/2025 1:52:57 AM,"511","20.7","99","945.9"
13/01/2025 1:53:57 AM,"514","20.7","99","945.9"
13/01/2025 1:54:57 AM,"493","20.7","99","945.9"
13/01/2025 1:55:57 AM,"491","20.7","99","945.9"
13/01/2025 1:56:57 AM,"512","20.7","99","945.9"
13/01/2025 1:57:57 AM,"497","20.7","99","945.9"
13/01/2025 1:58:57 AM,"517","20.7","99","945.8"
13/01/2025 1:59:57 AM,"510","20.7","99","945.9"
13/01/2025 2:00:57 AM,"513","20.7","99","945.9"
13/01/2025 2:01:57 AM,"515","20.7","99","945.8"
13/01/2025 2:02:57 AM,"496","20.7","99","945.8"
13/01/2025 2:03:57 AM,"487","20.7","99","945.7"
13/01/2025 2:04:57 AM,"482","20.7","99","945.8"
13/01/2025 2:05:57 AM,"501","20.7","99","945.9"
13/01/2025 2:06:57 AM,"486","20.7","99","945.9"
13/01/2025 2:07:57 AM,"497","20.7","99","945.8"
13/01/2025 2:08:57 AM,"492","20.7","99","945.8"
13/01/2025 2:09:57 AM,"487","20.7","99","945.8"
13/01/2025 2:10:57 AM,"496","20.6","99","945.8"
13/01/2025 2:11:57 AM,"487","20.6","99","945.7"
13/01/2025 2:12:57 AM,"496","20.6","99","945.7"
13/01/2025 2:13:57 AM,"479","20.6","99","945.7"
13/01/2025 2:14:57 AM,"479","20.6","99","945.7"
13/01/2025 2:15:57 AM,"507","20.6","99","945.7"
13/01/2025 2:16:57 AM,"488","20.6","99","945.8"
13/01/2025 2:17:57 AM,"493","20.6","99","945.8"
13/01/2025 2:18:57 AM,"502","20.6","99","945.7"
13/01/2025 2:19:57 AM,"503","20.6","99","945.7"
13/01/2025 2:20:57 AM,"505","20.6","99","945.8"
13/01/2025 2:21:57 AM,"493","20.6","99","945.7"
13/01/2025 2:22:57 AM,"500","20.6","99","945.8"
13/01/2025 2:23:57 AM,"490","20.6","99","945.7"
13/01/2025 2:24:57 AM,"503","20.6","99","945.7"
13/01/2025 2:25:57 AM,"518","20.5","99","945.7"
13/01/2025 2:26:57 AM,"492","20.5","99","945.7"
13/01/2025 2:27:57 AM,"502","20.5","99","945.7"
13/01/2025 2:28:57 AM,"515","20.5","99","945.7"
13/01/2025 2:29:57 AM,"497","20.5","99","945.7"
13/01/2025 2:30:57 AM,"524","20.5","99","945.7"
13/01/2025 2:31:57 AM,"500","20.5","99","945.7"
13/01/2025 2:32:57 AM,"501","20.5","99","945.8"
13/01/2025 2:33:57 AM,"506","20.5","99","945.7"
13/01/2025 2:34:57 AM,"501","20.5","99","945.7"
13/01/2025 2:35:57 AM,"515","20.5","99","945.6"
13/01/2025 2:36:57 AM,"496","20.5","99","945.7"
13/01/2025 2:37:57 AM,"514","20.5","99","945.7"
13/01/2025 2:38:57 AM,"504","20.5","99","945.7"
13/01/2025 2:39:57 AM,"487","20.5","99","945.7"
13/01/2025 2:40:57 AM,"506","20.4","99","945.7"
13/01/2025 2:41:57 AM,"501","20.4","99","945.7"
13/01/2025 2:42:57 AM,"497","20.4","99","945.7"
13/01/2025 2:43:57 AM,"500","20.4","99","945.6"
13/01/2025 2:44:57 AM,"494","20.4","99","945.6"
13/01/2025 2:45:57 AM,"502","20.4","99","945.7"
13/01/2025 2:46:57 AM,"528","20.4","99","945.6"
13/01/2025 2:47:57 AM,"502","20.4","99","945.7"
13/01/2025 2:48:57 AM,"511","20.4","99","945.7"
13/01/2025 2:49:57 AM,"506","20.4","99","945.8"
13/01/2025 2:50:57 AM,"513","20.4","99","945.8"
13/01/2025 2:51:57 AM,"505","20.4","99","945.7"
13/01/2025 2:52:57 AM,"504","20.3","99","945.8"
13/01/2025 2:53:57 AM,"509","20.4","99","945.8"
13/01/2025 2:54:57 AM,"496","20.3","99","945.8"
13/01/2025 2:55:57 AM,"512","20.3","99","945.8"
13/01/2025 2:56:57 AM,"501","20.3","99","945.8"
13/01/2025 2:57:57 AM,"488","20.3","99","945.8"
13/01/2025 2:58:57 AM,"496","20.3","99","945.8"
13/01/2025 2:59:57 AM,"487","20.3","99","945.8"
13/01/2025 3:00:57 AM,"482","20.3","99","945.7"
13/01/2025 3:01:57 AM,"477","20.2","99","945.8"
13/01/2025 3:02:57 AM,"503","20.3","99","945.8"
13/01/2025 3:03:57 AM,"490","20.2","99","945.8"
13/01/2025 3:04:57 AM,"496","20.2","99","945.7"
13/01/2025 3:05:57 AM,"506","20.2","99","945.8"
13/01/2025 3:06:57 AM,"514","20.2","99","945.7"
13/01/2025 3:07:57 AM,"496","20.2","99","945.7"
13/01/2025 3:08:57 AM,"512","20.2","99","945.9"
13/01/2025 3:09:57 AM,"522","20.2","99","945.8"
13/01/2025 3:10:57 AM,"486","20.2","99","945.8"
13/01/2025 3:11:58 AM,"512","20.2","99","945.8"
13/01/2025 3:12:58 AM,"511","20.2","99","945.9"
13/01/2025 3:13:58 AM,"508","20.2","99","945.9"
13/01/2025 3:14:58 AM,"502","20.2","99","945.9"
13/01/2025 3:15:58 AM,"496","20.2","99","945.8"
13/01/2025 3:16:58 AM,"504","20.2","99","945.9"
13/01/2025 3:17:58 AM,"525","20.2","99","945.9"
13/01/2025 3:18:58 AM,"498","20.2","99","945.9"
13/01/2025 3:19:58 AM,"514","20.2","99","946.0"
13/01/2025 3:20:58 AM,"509","20.2","99","946.0"
13/01/2025 3:21:58 AM,"503","20.2","99","945.9"
13/01/2025 3:22:58 AM,"501","20.2","99","946.0"
13/01/2025 3:23:58 AM,"495","20.2","99","945.9"
13/01/2025 3:24:58 AM,"526","20.2","99","945.9"
13/01/2025 3:25:58 AM,"500","20.2","99","945.9"
13/01/2025 3:26:58 AM,"515","20.1","99","946.0"
13/01/2025 3:27:58 AM,"514","20.1","99","945.9"
13/01/2025 3:28:58 AM,"506","20.1","99","945.8"
13/01/2025 3:29:58 AM,"502","20.1","99","946.0"
13/01/2025 3:30:58 AM,"512","20.1","99","946.0"
13/01/2025 3:31:58 AM,"513","20.2","99","946.0"
13/01/2025 3:32:58 AM,"509","20.1","99","946.0"
13/01/2025 3:33:58 AM,"504","20.2","99","946.0"
13/01/2025 3:34:58 AM,"505","20.1","99","945.9"
13/01/2025 3:35:58 AM,"504","20.1","99","946.1"
13/01/2025 3:36:58 AM,"505","20.1","99","946.0"
13/01/2025 3:37:58 AM,"509","20.1","99","946.0"
13/01/2025 3:38:58 AM,"505","20.2","99","946.1"
13/01/2025 3:39:58 AM,"532","20.1","99","946.1"
13/01/2025 3:40:58 AM,"524","20.1","99","946.0"
13/01/2025 3:41:58 AM,"498","20.1","99","946.1"
13/01/2025 3:42:58 AM,"503","20.1","99","946.0"
13/01/2025 3:43:58 AM,"518","20.1","99","946.0"
13/01/2025 3:44:58 AM,"514","20.1","99","946.0"
13/01/2025 3:45:58 AM,"507","20.1","99","946.1"
13/01/2025 3:46:58 AM,"515","20.1","99","946.1"
13/01/2025 3:47:58 AM,"513","20.1","99","946.0"
13/01/2025 3:48:58 AM,"524","20.1","99","946.1"
13/01/2025 3:49:58 AM,"504","20.2","99","946.1"
13/01/2025 3:50:58 AM,"509","20.1","99","946.1"
13/01/2025 3:51:58 AM,"526","20.1","99","946.0"
13/01/2025 3:52:58 AM,"537","20.2","99","946.0"
13/01/2025 3:53:58 AM,"537","20.2","99","946.0"
13/01/2025 3:54:58 AM,"518","20.2","99","946.1"
13/01/2025 3:55:58 AM,"516","20.2","99","946.1"
13/01/2025 3:56:58 AM,"517","20.2","99","946.1"
13/01/2025 3:57:58 AM,"505","20.1","99","946.1"
13/01/2025 3:58:58 AM,"508","20.1","99","946.1"
13/01/2025 3:59:58 AM,"506","20.1","99","946.1"
13/01/2025 4:00:58 AM,"518","20.2","99","946.1"
13/01/2025 4:01:58 AM,"521","20.2","99","946.0"
13/01/2025 4:02:58 AM,"514","20.2","99","946.1"
13/01/2025 4:03:58 AM,"526","20.2","99","946.2"
13/01/2025 4:04:58 AM,"497","20.2","99","946.1"
13/01/2025 4:05:58 AM,"506","20.1","99","946.1"
13/01/2025 4:06:58 AM,"512","20.2","99","946.1"
13/01/2025 4:07:58 AM,"513","20.2","99","946.2"
13/01/2025 4:08:58 AM,"506","20.1","99","946.1"
13/01/2025 4:09:58 AM,"498","20.2","99","946.1"
13/01/2025 4:10:58 AM,"508","20.2","99","946.1"
13/01/2025 4:11:58 AM,"495","20.1","99","946.1"
13/01/2025 4:12:58 AM,"495","20.1","99","946.1"
13/01/2025 4:13:58 AM,"521","20.2","99","946.1"
13/01/2025 4:14:58 AM,"503","20.2","99","946.0"
13/01/2025 4:15:58 AM,"519","20.2","99","946.1"
13/01/2025 4:16:58 AM,"504","20.1","99","946.1"
13/01/2025 4:17:58 AM,"550","20.1","99","946.0"
13/01/2025 4:18:58 AM,"533","20.2","99","946.0"
13/01/2025 4:19:58 AM,"537","20.2","99","946.0"
13/01/2025 4:20:58 AM,"537","20.2","99","946.0"
13/01/2025 4:21:58 AM,"515","20.2","99","946.1"
13/01/2025 4:22:58 AM,"521","20.2","99","946.1"
13/01/2025 4:23:58 AM,"502","20.2","99","946.1"
13/01/2025 4:24:58 AM,"504","20.1","99","946.0"
13/01/2025 4:25:58 AM,"497","20.2","99","946.0"
13/01/2025 4:26:58 AM,"515","20.1","99","946.0"
13/01/2025 4:27:58 AM,"505","20.1","99","946.0"
13/01/2025 4:28:58 AM,"507","20.1","99","946.1"
13/01/2025 4:29:58 AM,"504","20.1","99","946.1"
13/01/2025 4:30:58 AM,"513","20.1","99","946.1"
13/01/2025 4:31:58 AM,"516","20.1","99","946.0"
13/01/2025 4:32:58 AM,"496","20.1","99","946.0"
13/01/2025 4:33:58 AM,"505","20.1","99","946.1"
13/01/2025 4:34:58 AM,"503","20.1","99","946.0"
13/01/2025 4:35:58 AM,"506","20.1","99","946.1"
13/01/2025 4:36:58 AM,"496","20.0","99","946.1"
13/01/2025 4:37:58 AM,"506","20.0","99","946.3"
13/01/2025 4:38:58 AM,"501","20.0","99","946.2"
13/01/2025 4:39:58 AM,"497","20.0","99","946.2"
13/01/2025 4:40:58 AM,"488","20.0","99","946.3"
13/01/2025 4:41:58 AM,"496","20.0","99","946.3"
13/01/2025 4:42:58 AM,"489","20.0","99","946.2"
13/01/2025 4:43:58 AM,"493","20.0","99","946.3"
13/01/2025 4:44:58 AM,"487","20.0","99","946.3"
13/01/2025 4:45:58 AM,"493","20.0","99","946.3"
13/01/2025 4:46:58 AM,"513","19.9","99","946.3"
13/01/2025 4:47:58 AM,"501","19.9","99","946.2"
13/01/2025 4:48:58 AM,"488","19.9","99","946.3"
13/01/2025 4:49:58 AM,"503","19.9","99","946.2"
13/01/2025 4:50:58 AM,"508","19.9","99","946.3"
13/01/2025 4:51:58 AM,"495","19.9","99","946.2"
13/01/2025 4:52:58 AM,"505","19.9","99","946.3"
13/01/2025 4:53:58 AM,"484","19.9","99","946.4"
13/01/2025 4:54:58 AM,"496","19.9","99","946.3"
13/01/2025 4:55:58 AM,"505","19.8","99","946.4"
13/01/2025 4:56:58 AM,"513","19.9","99","946.3"
13/01/2025 4:57:58 AM,"506","19.8","99","946.3"
13/01/2025 4:58:58 AM,"497","19.8","99","946.3"
13/01/2025 4:59:58 AM,"489","19.8","99","946.3"
13/01/2025 5:00:58 AM,"486","19.8","99","946.2"
13/01/2025 5:01:58 AM,"478","19.8","99","946.4"
13/01/2025 5:02:58 AM,"495","19.8","99","946.3"
13/01/2025 5:03:58 AM,"490","19.7","99","946.3"
13/01/2025 5:04:58 AM,"482","19.7","99","946.3"
13/01/2025 5:05:58 AM,"495","19.8","99","946.4"
13/01/2025 5:06:58 AM,"508","19.8","99","946.2"
13/01/2025 5:07:58 AM,"495","19.7","99","946.4"
13/01/2025 5:08:57 AM,"506","19.7","99","946.3"
13/01/2025 5:09:57 AM,"470","19.7","99","946.5"
13/01/2025 5:10:57 AM,"496","19.7","99","946.4"
13/01/2025 5:11:57 AM,"491","19.7","99","946.5"
13/01/2025 5:12:57 AM,"499","19.7","99","946.4"
13/01/2025 5:13:57 AM,"509","19.7","99","946.5"
13/01/2025 5:14:57 AM,"512","19.7","99","946.5"
13/01/2025 5:15:57 AM,"503","19.7","99","946.6"
13/01/2025 5:16:57 AM,"502","19.7","99","946.6"
13/01/2025 5:17:57 AM,"499","19.7","99","946.5"
13/01/2025 5:18:57 AM,"509","19.7","99","946.5"
13/01/2025 5:19:57 AM,"507","19.7","99","946.6"
13/01/2025 5:20:57 AM,"527","19.7","99","946.5"
13/01/2025 5:21:57 AM,"524","19.7","99","946.7"
13/01/2025 5:22:57 AM,"528","19.7","99","946.6"
13/01/2025 5:23:57 AM,"520","19.7","99","946.6"
13/01/2025 5:24:57 AM,"522","19.7","99","946.6"
13/01/2025 5:25:57 AM,"527","19.7","99","946.6"
13/01/2025 5:26:57 AM,"526","19.8","99","946.6"
13/01/2025 5:27:57 AM,"529","19.8","99","946.6"
13/01/2025 5:28:57 AM,"518","19.8","99","946.6"
13/01/2025 5:29:57 AM,"530","19.8","99","946.6"
13/01/2025 5:30:57 AM,"543","19.8","99","946.6"
13/01/2025 5:31:57 AM,"532","19.8","99","946.6"
13/01/2025 5:32:57 AM,"543","19.8","99","946.6"
13/01/2025 5:33:57 AM,"538","19.8","99","946.7"
13/01/2025 5:34:57 AM,"544","19.8","99","946.7"
13/01/2025 5:35:57 AM,"529","19.8","99","946.7"
13/01/2025 5:36:57 AM,"519","19.8","99","946.7"
13/01/2025 5:37:57 AM,"536","19.8","99","946.6"
13/01/2025 5:38:57 AM,"526","19.8","99","946.7"
13/01/2025 5:39:57 AM,"534","19.9","99","946.7"
13/01/2025 5:40:57 AM,"525","19.9","99","946.8"
13/01/2025 5:41:57 AM,"542","19.9","99","946.7"
13/01/2025 5:42:57 AM,"521","19.9","99","946.7"
13/01/2025 5:43:57 AM,"502","19.9","99","946.8"
13/01/2025 5:44:57 AM,"497","19.9","99","946.7"
13/01/2025 5:45:57 AM,"507","19.9","99","946.7"
13/01/2025 5:46:57 AM,"500","19.9","99","946.7"
13/01/2025 5:47:57 AM,"494","19.9","99","946.8"
13/01/2025 5:48:57 AM,"488","19.9","99","946.8"
13/01/2025 5:49:57 AM,"486","19.8","99","946.9"
13/01/2025 5:50:57 AM,"487","19.9","99","946.8"
13/01/2025 5:51:57 AM,"493","19.9","99","946.7"
13/01/2025 5:52:57 AM,"518","19.9","99","946.9"
13/01/2025 5:53:57 AM,"513","19.9","99","946.8"
13/01/2025 5:54:57 AM,"507","19.9","99","946.8"
13/01/2025 5:55:57 AM,"478","19.9","99","946.9"
13/01/2025 5:56:57 AM,"490","19.9","99","946.9"
13/01/2025 5:57:57 AM,"503","19.9","99","946.9"
13/01/2025 5:58:57 AM,"508","19.9","99","946.9"
13/01/2025 5:59:57 AM,"481","19.9","99","946.8"
13/01/2025 6:00:57 AM,"494","19.9","99","946.9"
13/01/2025 6:01:57 AM,"502","19.9","99","947.0"
13/01/2025 6:02:57 AM,"504","20.0","99","946.9"
13/01/2025 6:03:57 AM,"496","20.0","99","946.9"
13/01/2025 6:04:57 AM,"500","20.0","99","946.9"
13/01/2025 6:05:57 AM,"489","20.0","99","947.0"
13/01/2025 6:06:57 AM,"475","20.0","99","947.0"
13/01/2025 6:07:57 AM,"489","20.0","99","947.0"
13/01/2025 6:08:57 AM,"510","20.0","99","946.9"
13/01/2025 6:09:57 AM,"517","20.0","99","947.0"
13/01/2025 6:10:57 AM,"526","20.0","99","947.0"
13/01/2025 6:11:57 AM,"524","20.0","99","947.1"
13/01/2025 6:12:57 AM,"501","20.0","99","946.9"
13/01/2025 6:13:57 AM,"504","20.1","99","946.9"
13/01/2025 6:14:57 AM,"503","20.1","99","947.0"
13/01/2025 6:15:57 AM,"520","20.1","99","947.0"
13/01/2025 6:16:57 AM,"526","20.1","99","947.0"
13/01/2025 6:17:57 AM,"524","20.1","99","947.0"
13/01/2025 6:18:57 AM,"530","20.1","99","946.9"
13/01/2025 6:19:57 AM,"520","20.1","99","946.9"
13/01/2025 6:20:57 AM,"509","20.1","99","947.0"
13/01/2025 6:21:57 AM,"514","20.1","99","947.0"
13/01/2025 6:22:57 AM,"529","20.1","99","947.0"
13/01/2025 6:23:57 AM,"515","20.1","99","947.0"
13/01/2025 6:24:57 AM,"495","20.2","99","947.0"
13/01/2025 6:25:57 AM,"516","20.1","99","947.1"
13/01/2025 6:26:57 AM,"516","20.1","99","947.0"
13/01/2025 6:27:57 AM,"485","20.2","99","947.0"
13/01/2025 6:28:57 AM,"502","20.2","99","947.0"
13/01/2025 6:29:57 AM,"501","20.2","99","947.1"
13/01/2025 6:30:57 AM,"483","20.1","99","947.0"
13/01/2025 6:31:57 AM,"511","20.2","99","947.1"
13/01/2025 6:32:57 AM,"504","20.2","99","947.1"
13/01/2025 6:33:57 AM,"483","20.2","99","947.1"
13/01/2025 6:34:57 AM,"499","20.2","99","947.1"
13/01/2025 6:35:57 AM,"486","20.2","99","947.2"
13/01/2025 6:36:57 AM,"487","20.2","99","947.1"
13/01/2025 6:37:57 AM,"495","20.2","99","947.1"
13/01/2025 6:38:57 AM,"488","20.2","99","947.2"
13/01/2025 6:39:57 AM,"493","20.2","99","947.2"
13/01/2025 6:40:57 AM,"506","20.2","99","947.2"
13/01/2025 6:41:57 AM,"506","20.2","99","947.2"
13/01/2025 6:42:57 AM,"519","20.2","99","947.0"
13/01/2025 6:43:57 AM,"502","20.2","99","947.1"
13/01/2025 6:44:57 AM,"524","20.3","99","947.1"
13/01/2025 6:45:57 AM,"502","20.3","99","947.2"
13/01/2025 6:46:57 AM,"506","20.3","99","947.2"
13/01/2025 6:47:57 AM,"504","20.3","99","947.3"
13/01/2025 6:48:57 AM,"487","20.3","99","947.2"
13/01/2025 6:49:57 AM,"492","20.3","99","947.2"
13/01/2025 6:50:57 AM,"484","20.3","99","947.2"
13/01/2025 6:51:57 AM,"485","20.3","99","947.3"
13/01/2025 6:52:57 AM,"483","20.3","99","947.3"
13/01/2025 6:53:57 AM,"478","20.3","99","947.4"
13/01/2025 6:54:57 AM,"486","20.4","99","947.4"
13/01/2025 6:55:57 AM,"494","20.4","99","947.4"
13/01/2025 6:56:57 AM,"494","20.3","99","947.4"
13/01/2025 6:57:57 AM,"488","20.4","99","947.4"
13/01/2025 6:58:57 AM,"489","20.4","99","947.4"
13/01/2025 6:59:57 AM,"498","20.4","99","947.4"
