Time(DD/MM/YYYY h:mm:ss A),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
06/01/2025 12:24:57 AM,"1038","21.1","55","950.8"
06/01/2025 12:25:57 AM,"1038","21.1","55","950.8"
06/01/2025 12:26:57 AM,"1048","21.1","55","950.6"
06/01/2025 12:27:57 AM,"1048","21.1","55","950.6"
06/01/2025 12:28:57 AM,"1048","21.1","55","950.6"
06/01/2025 12:29:57 AM,"1048","21.1","55","950.6"
06/01/2025 12:30:57 AM,"1048","21.1","55","950.6"
06/01/2025 12:31:57 AM,"1056","21.0","55","950.7"
06/01/2025 12:32:57 AM,"1056","21.0","55","950.7"
06/01/2025 12:33:57 AM,"1056","21.0","55","950.7"
06/01/2025 12:34:57 AM,"1056","21.0","55","950.7"
06/01/2025 12:35:57 AM,"1056","21.0","55","950.7"
06/01/2025 12:36:57 AM,"1048","20.9","56","950.6"
06/01/2025 12:37:57 AM,"1048","20.9","56","950.6"
06/01/2025 12:38:57 AM,"1048","20.9","56","950.6"
06/01/2025 12:39:57 AM,"1048","20.9","56","950.6"
06/01/2025 12:40:57 AM,"1048","20.9","56","950.6"
06/01/2025 12:41:57 AM,"1057","20.9","56","950.7"
06/01/2025 12:42:57 AM,"1057","20.9","56","950.7"
06/01/2025 12:43:57 AM,"1057","20.9","56","950.7"
06/01/2025 12:44:57 AM,"1057","20.9","56","950.7"
06/01/2025 12:45:57 AM,"1057","20.9","56","950.7"
06/01/2025 12:46:57 AM,"1077","20.9","56","950.6"
06/01/2025 12:47:57 AM,"1077","20.9","56","950.6"
06/01/2025 12:48:57 AM,"1077","20.9","56","950.6"
06/01/2025 12:49:57 AM,"1077","20.9","56","950.6"
06/01/2025 12:50:57 AM,"1077","20.9","56","950.6"
06/01/2025 12:51:57 AM,"1063","20.8","56","950.5"
06/01/2025 12:52:57 AM,"1063","20.8","56","950.5"
06/01/2025 12:53:57 AM,"1063","20.8","56","950.5"
06/01/2025 12:54:57 AM,"1063","20.8","56","950.5"
06/01/2025 12:55:57 AM,"1063","20.8","56","950.5"
06/01/2025 12:56:57 AM,"1091","20.8","56","950.5"
06/01/2025 12:57:57 AM,"1091","20.8","56","950.5"
06/01/2025 12:58:57 AM,"1091","20.8","56","950.5"
06/01/2025 12:59:57 AM,"1091","20.8","56","950.5"
06/01/2025 1:00:57 AM,"1091","20.8","56","950.5"
06/01/2025 1:01:57 AM,"1081","20.8","56","950.5"
06/01/2025 1:02:57 AM,"1081","20.8","56","950.5"
06/01/2025 1:03:57 AM,"1081","20.8","56","950.5"
06/01/2025 1:04:57 AM,"1081","20.8","56","950.5"
06/01/2025 1:05:57 AM,"1081","20.8","56","950.5"
06/01/2025 1:06:57 AM,"1067","20.7","57","950.5"
06/01/2025 1:07:57 AM,"1067","20.7","57","950.5"
06/01/2025 1:08:57 AM,"1067","20.7","57","950.5"
06/01/2025 1:09:57 AM,"1067","20.7","57","950.5"
06/01/2025 1:10:57 AM,"1067","20.7","57","950.5"
06/01/2025 1:11:57 AM,"1074","20.7","57","950.5"
06/01/2025 1:12:57 AM,"1074","20.7","57","950.5"
06/01/2025 1:13:57 AM,"1074","20.7","57","950.5"
06/01/2025 1:14:57 AM,"1074","20.7","57","950.5"
06/01/2025 1:15:57 AM,"1074","20.7","57","950.5"
06/01/2025 1:16:57 AM,"1096","20.7","57","950.5"
06/01/2025 1:17:57 AM,"1096","20.7","57","950.5"
06/01/2025 1:18:57 AM,"1096","20.7","57","950.5"
06/01/2025 1:19:57 AM,"1096","20.7","57","950.5"
06/01/2025 1:20:57 AM,"1096","20.7","57","950.5"
06/01/2025 1:21:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:22:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:23:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:24:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:25:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:26:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:27:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:28:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:29:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:30:57 AM,"1095","20.6","57","950.4"
06/01/2025 1:31:57 AM,"1101","20.6","57","950.3"
06/01/2025 1:32:57 AM,"1101","20.6","57","950.3"
06/01/2025 1:33:57 AM,"1101","20.6","57","950.3"
06/01/2025 1:34:57 AM,"1101","20.6","57","950.3"
06/01/2025 1:35:57 AM,"1101","20.6","57","950.3"
06/01/2025 1:36:57 AM,"1115","20.5","57","950.3"
06/01/2025 1:37:57 AM,"1115","20.5","57","950.3"
06/01/2025 1:38:57 AM,"1115","20.5","57","950.3"
06/01/2025 1:39:57 AM,"1115","20.5","57","950.3"
06/01/2025 1:40:57 AM,"1115","20.5","57","950.3"
06/01/2025 1:41:57 AM,"1107","20.5","58","950.3"
06/01/2025 1:42:57 AM,"1107","20.5","58","950.3"
06/01/2025 1:43:57 AM,"1107","20.5","58","950.3"
06/01/2025 1:44:57 AM,"1107","20.5","58","950.3"
06/01/2025 1:45:57 AM,"1107","20.5","58","950.3"
06/01/2025 1:46:57 AM,"1118","20.5","58","950.2"
06/01/2025 1:47:57 AM,"1118","20.5","58","950.2"
06/01/2025 1:48:57 AM,"1118","20.5","58","950.2"
06/01/2025 1:49:57 AM,"1118","20.5","58","950.2"
06/01/2025 1:50:57 AM,"1118","20.5","58","950.2"
06/01/2025 1:51:57 AM,"1123","20.4","58","950.0"
06/01/2025 1:52:57 AM,"1123","20.4","58","950.0"
06/01/2025 1:53:57 AM,"1123","20.4","58","950.0"
06/01/2025 1:54:57 AM,"1123","20.4","58","950.0"
06/01/2025 1:55:57 AM,"1123","20.4","58","950.0"
06/01/2025 1:56:57 AM,"1127","20.4","58","950.0"
06/01/2025 1:57:57 AM,"1127","20.4","58","950.0"
06/01/2025 1:58:57 AM,"1127","20.4","58","950.0"
06/01/2025 1:59:57 AM,"1127","20.4","58","950.0"
06/01/2025 2:00:57 AM,"1127","20.4","58","950.0"
06/01/2025 2:01:57 AM,"1127","20.4","58","950.0"
06/01/2025 2:02:57 AM,"1127","20.4","58","950.0"
06/01/2025 2:03:57 AM,"1127","20.4","58","950.0"
06/01/2025 2:04:57 AM,"1127","20.4","58","950.0"
06/01/2025 2:05:57 AM,"1127","20.4","58","950.0"
06/01/2025 2:06:57 AM,"1137","20.3","58","949.9"
06/01/2025 2:07:57 AM,"1137","20.3","58","949.9"
06/01/2025 2:08:57 AM,"1137","20.3","58","949.9"
06/01/2025 2:09:57 AM,"1137","20.3","58","949.9"
06/01/2025 2:10:57 AM,"1137","20.3","58","949.9"
06/01/2025 2:11:57 AM,"1124","20.3","58","949.8"
06/01/2025 2:12:57 AM,"1124","20.3","58","949.8"
06/01/2025 2:13:57 AM,"1124","20.3","58","949.8"
06/01/2025 2:14:57 AM,"1124","20.3","58","949.8"
06/01/2025 2:15:57 AM,"1124","20.3","58","949.8"
06/01/2025 2:16:57 AM,"1138","20.3","58","949.8"
06/01/2025 2:17:57 AM,"1138","20.3","58","949.8"
06/01/2025 2:18:57 AM,"1138","20.3","58","949.8"
06/01/2025 2:19:57 AM,"1138","20.3","58","949.8"
06/01/2025 2:20:57 AM,"1138","20.3","58","949.8"
06/01/2025 2:21:57 AM,"1136","20.3","59","949.9"
06/01/2025 2:22:57 AM,"1136","20.3","59","949.9"
06/01/2025 2:23:57 AM,"1136","20.3","59","949.9"
06/01/2025 2:24:57 AM,"1136","20.3","59","949.9"
06/01/2025 2:25:57 AM,"1136","20.3","59","949.9"
06/01/2025 2:26:57 AM,"1138","20.2","59","949.9"
06/01/2025 2:27:57 AM,"1138","20.2","59","949.9"
06/01/2025 2:28:57 AM,"1138","20.2","59","949.9"
06/01/2025 2:29:57 AM,"1138","20.2","59","949.9"
06/01/2025 2:30:57 AM,"1138","20.2","59","949.9"
06/01/2025 2:31:57 AM,"1165","20.2","59","949.8"
06/01/2025 2:32:57 AM,"1165","20.2","59","949.8"
06/01/2025 2:33:57 AM,"1165","20.2","59","949.8"
06/01/2025 2:34:57 AM,"1165","20.2","59","949.8"
06/01/2025 2:35:57 AM,"1165","20.2","59","949.8"
06/01/2025 2:36:57 AM,"1148","20.2","59","949.8"
06/01/2025 2:37:57 AM,"1148","20.2","59","949.8"
06/01/2025 2:38:57 AM,"1148","20.2","59","949.8"
06/01/2025 2:39:57 AM,"1148","20.2","59","949.8"
06/01/2025 2:40:57 AM,"1148","20.2","59","949.8"
06/01/2025 2:41:57 AM,"1162","20.2","59","949.8"
06/01/2025 2:42:57 AM,"1162","20.2","59","949.8"
06/01/2025 2:43:57 AM,"1162","20.2","59","949.8"
06/01/2025 2:44:57 AM,"1162","20.2","59","949.8"
06/01/2025 2:45:57 AM,"1162","20.2","59","949.8"
06/01/2025 2:46:57 AM,"1175","20.1","59","949.8"
06/01/2025 2:47:57 AM,"1175","20.1","59","949.8"
06/01/2025 2:48:57 AM,"1175","20.1","59","949.8"
06/01/2025 2:49:57 AM,"1175","20.1","59","949.8"
06/01/2025 2:50:57 AM,"1175","20.1","59","949.8"
06/01/2025 2:51:57 AM,"1177","20.1","59","949.9"
06/01/2025 2:52:57 AM,"1177","20.1","59","949.9"
06/01/2025 2:53:57 AM,"1177","20.1","59","949.9"
06/01/2025 2:54:57 AM,"1177","20.1","59","949.9"
06/01/2025 2:55:57 AM,"1177","20.1","59","949.9"
06/01/2025 2:56:57 AM,"1176","20.1","59","950.0"
06/01/2025 2:57:57 AM,"1176","20.1","59","950.0"
06/01/2025 2:58:57 AM,"1176","20.1","59","950.0"
06/01/2025 2:59:57 AM,"1176","20.1","59","950.0"
06/01/2025 3:00:57 AM,"1176","20.1","59","950.0"
06/01/2025 3:01:57 AM,"1179","20.1","59","950.0"
06/01/2025 3:02:57 AM,"1179","20.1","59","950.0"
06/01/2025 3:03:57 AM,"1179","20.1","59","950.0"
06/01/2025 3:04:57 AM,"1179","20.1","59","950.0"
06/01/2025 3:05:57 AM,"1179","20.1","59","950.0"
06/01/2025 3:06:57 AM,"1182","20.1","60","950.0"
06/01/2025 3:07:57 AM,"1182","20.1","60","950.0"
06/01/2025 3:08:57 AM,"1182","20.1","60","950.0"
06/01/2025 3:09:57 AM,"1182","20.1","60","950.0"
06/01/2025 3:10:57 AM,"1182","20.1","60","950.0"
06/01/2025 3:11:57 AM,"1205","20.0","60","950.1"
06/01/2025 3:12:57 AM,"1205","20.0","60","950.1"
06/01/2025 3:13:57 AM,"1205","20.0","60","950.1"
06/01/2025 3:14:57 AM,"1205","20.0","60","950.1"
06/01/2025 3:15:57 AM,"1205","20.0","60","950.1"
06/01/2025 3:16:57 AM,"1192","20.0","60","950.1"
06/01/2025 3:17:57 AM,"1192","20.0","60","950.1"
06/01/2025 3:18:57 AM,"1192","20.0","60","950.1"
06/01/2025 3:19:57 AM,"1192","20.0","60","950.1"
06/01/2025 3:20:57 AM,"1192","20.0","60","950.1"
06/01/2025 3:21:57 AM,"1200","20.0","60","950.1"
06/01/2025 3:22:57 AM,"1200","20.0","60","950.1"
06/01/2025 3:23:57 AM,"1200","20.0","60","950.1"
06/01/2025 3:24:57 AM,"1200","20.0","60","950.1"
06/01/2025 3:25:57 AM,"1200","20.0","60","950.1"
06/01/2025 3:26:57 AM,"1210","20.0","60","950.1"
06/01/2025 3:27:57 AM,"1210","20.0","60","950.1"
06/01/2025 3:28:57 AM,"1210","20.0","60","950.1"
06/01/2025 3:29:57 AM,"1210","20.0","60","950.1"
06/01/2025 3:30:57 AM,"1210","20.0","60","950.1"
06/01/2025 3:31:57 AM,"1234","20.0","60","950.0"
06/01/2025 3:32:57 AM,"1234","20.0","60","950.0"
06/01/2025 3:33:57 AM,"1234","20.0","60","950.0"
06/01/2025 3:34:57 AM,"1234","20.0","60","950.0"
06/01/2025 3:35:57 AM,"1234","20.0","60","950.0"
06/01/2025 3:36:57 AM,"1229","19.9","60","950.0"
06/01/2025 3:37:57 AM,"1229","19.9","60","950.0"
06/01/2025 3:38:57 AM,"1229","19.9","60","950.0"
06/01/2025 3:39:57 AM,"1229","19.9","60","950.0"
06/01/2025 3:40:57 AM,"1229","19.9","60","950.0"
06/01/2025 3:41:57 AM,"1235","19.9","60","950.1"
06/01/2025 3:42:57 AM,"1235","19.9","60","950.1"
06/01/2025 3:43:57 AM,"1235","19.9","60","950.1"
06/01/2025 3:44:57 AM,"1235","19.9","60","950.1"
06/01/2025 3:45:57 AM,"1235","19.9","60","950.1"
06/01/2025 3:46:57 AM,"1225","19.9","60","950.2"
06/01/2025 3:47:57 AM,"1225","19.9","60","950.2"
06/01/2025 3:48:57 AM,"1225","19.9","60","950.2"
06/01/2025 3:49:57 AM,"1225","19.9","60","950.2"
06/01/2025 3:50:57 AM,"1225","19.9","60","950.2"
06/01/2025 3:51:57 AM,"1223","19.9","60","950.3"
06/01/2025 3:52:57 AM,"1223","19.9","60","950.3"
06/01/2025 3:53:57 AM,"1223","19.9","60","950.3"
06/01/2025 3:54:57 AM,"1223","19.9","60","950.3"
06/01/2025 3:55:57 AM,"1223","19.9","60","950.3"
06/01/2025 3:56:57 AM,"1242","19.9","61","950.4"
06/01/2025 3:57:57 AM,"1242","19.9","61","950.4"
06/01/2025 3:58:57 AM,"1242","19.9","61","950.4"
06/01/2025 3:59:57 AM,"1242","19.9","61","950.4"
06/01/2025 4:00:57 AM,"1242","19.9","61","950.4"
06/01/2025 4:01:57 AM,"1233","19.9","61","950.4"
06/01/2025 4:02:57 AM,"1233","19.9","61","950.4"
06/01/2025 4:03:57 AM,"1233","19.9","61","950.4"
06/01/2025 4:04:57 AM,"1233","19.9","61","950.4"
06/01/2025 4:05:57 AM,"1233","19.9","61","950.4"
06/01/2025 4:06:57 AM,"1242","19.8","61","950.3"
06/01/2025 4:07:57 AM,"1242","19.8","61","950.3"
06/01/2025 4:08:57 AM,"1242","19.8","61","950.3"
06/01/2025 4:09:57 AM,"1242","19.8","61","950.3"
06/01/2025 4:10:57 AM,"1242","19.8","61","950.3"
06/01/2025 4:11:57 AM,"1265","19.8","61","950.3"
06/01/2025 4:12:57 AM,"1265","19.8","61","950.3"
06/01/2025 4:13:57 AM,"1265","19.8","61","950.3"
06/01/2025 4:14:57 AM,"1265","19.8","61","950.3"
06/01/2025 4:15:57 AM,"1265","19.8","61","950.3"
06/01/2025 4:16:57 AM,"1283","19.8","61","950.5"
06/01/2025 4:17:57 AM,"1283","19.8","61","950.5"
06/01/2025 4:18:57 AM,"1283","19.8","61","950.5"
06/01/2025 4:19:57 AM,"1283","19.8","61","950.5"
06/01/2025 4:20:57 AM,"1283","19.8","61","950.5"
06/01/2025 4:21:57 AM,"1272","19.8","61","950.5"
06/01/2025 4:22:57 AM,"1272","19.8","61","950.5"
06/01/2025 4:23:57 AM,"1272","19.8","61","950.5"
06/01/2025 4:24:57 AM,"1272","19.8","61","950.5"
06/01/2025 4:25:57 AM,"1272","19.8","61","950.5"
06/01/2025 4:26:57 AM,"1267","19.8","61","950.5"
06/01/2025 4:27:57 AM,"1267","19.8","61","950.5"
06/01/2025 4:28:57 AM,"1267","19.8","61","950.5"
06/01/2025 4:29:57 AM,"1267","19.8","61","950.5"
06/01/2025 4:30:57 AM,"1267","19.8","61","950.5"
06/01/2025 4:31:57 AM,"1302","19.8","61","950.5"
06/01/2025 4:32:57 AM,"1302","19.8","61","950.5"
06/01/2025 4:33:57 AM,"1302","19.8","61","950.5"
06/01/2025 4:34:57 AM,"1302","19.8","61","950.5"
06/01/2025 4:35:57 AM,"1302","19.8","61","950.5"
06/01/2025 4:36:57 AM,"1292","19.7","61","950.6"
06/01/2025 4:37:57 AM,"1292","19.7","61","950.6"
06/01/2025 4:38:57 AM,"1292","19.7","61","950.6"
06/01/2025 4:39:57 AM,"1292","19.7","61","950.6"
06/01/2025 4:40:57 AM,"1292","19.7","61","950.6"
06/01/2025 4:41:57 AM,"1288","19.7","61","950.5"
06/01/2025 4:42:57 AM,"1288","19.7","61","950.5"
06/01/2025 4:43:57 AM,"1288","19.7","61","950.5"
06/01/2025 4:44:57 AM,"1288","19.7","61","950.5"
06/01/2025 4:45:57 AM,"1288","19.7","61","950.5"
06/01/2025 4:46:57 AM,"1295","19.7","61","950.6"
06/01/2025 4:47:57 AM,"1295","19.7","61","950.6"
06/01/2025 4:48:57 AM,"1295","19.7","61","950.6"
06/01/2025 4:49:57 AM,"1295","19.7","61","950.6"
06/01/2025 4:50:57 AM,"1295","19.7","61","950.6"
06/01/2025 4:51:57 AM,"1312","19.7","61","950.6"
06/01/2025 4:52:57 AM,"1312","19.7","61","950.6"
06/01/2025 4:53:57 AM,"1312","19.7","61","950.6"
06/01/2025 4:54:57 AM,"1312","19.7","61","950.6"
06/01/2025 4:55:57 AM,"1312","19.7","61","950.6"
06/01/2025 4:56:57 AM,"1298","19.7","62","950.7"
06/01/2025 4:57:57 AM,"1298","19.7","62","950.7"
06/01/2025 4:58:57 AM,"1298","19.7","62","950.7"
06/01/2025 4:59:57 AM,"1298","19.7","62","950.7"
06/01/2025 5:00:57 AM,"1298","19.7","62","950.7"
06/01/2025 5:01:57 AM,"1304","19.7","62","950.6"
06/01/2025 5:02:57 AM,"1304","19.7","62","950.6"
06/01/2025 5:03:57 AM,"1304","19.7","62","950.6"
06/01/2025 5:04:57 AM,"1304","19.7","62","950.6"
06/01/2025 5:05:57 AM,"1304","19.7","62","950.6"
06/01/2025 5:06:57 AM,"1298","19.6","62","950.8"
06/01/2025 5:07:57 AM,"1298","19.6","62","950.8"
06/01/2025 5:08:57 AM,"1298","19.6","62","950.8"
06/01/2025 5:09:57 AM,"1298","19.6","62","950.8"
06/01/2025 5:10:57 AM,"1298","19.6","62","950.8"
06/01/2025 5:11:57 AM,"1324","19.6","62","950.9"
06/01/2025 5:12:57 AM,"1324","19.6","62","950.9"
06/01/2025 5:13:57 AM,"1324","19.6","62","950.9"
06/01/2025 5:14:57 AM,"1324","19.6","62","950.9"
06/01/2025 5:15:57 AM,"1324","19.6","62","950.9"
06/01/2025 5:16:57 AM,"1320","19.6","62","950.9"
06/01/2025 5:17:57 AM,"1320","19.6","62","950.9"
06/01/2025 5:18:57 AM,"1320","19.6","62","950.9"
06/01/2025 5:19:57 AM,"1320","19.6","62","950.9"
06/01/2025 5:20:57 AM,"1320","19.6","62","950.9"
06/01/2025 5:21:57 AM,"1336","19.6","62","951.0"
06/01/2025 5:22:57 AM,"1336","19.6","62","951.0"
06/01/2025 5:23:57 AM,"1336","19.6","62","951.0"
06/01/2025 5:24:57 AM,"1336","19.6","62","951.0"
06/01/2025 5:25:57 AM,"1336","19.6","62","951.0"
06/01/2025 5:26:57 AM,"1343","19.6","62","951.0"
06/01/2025 5:27:57 AM,"1343","19.6","62","951.0"
06/01/2025 5:28:57 AM,"1343","19.6","62","951.0"
06/01/2025 5:29:57 AM,"1343","19.6","62","951.0"
06/01/2025 5:30:57 AM,"1343","19.6","62","951.0"
06/01/2025 5:31:57 AM,"1351","19.6","62","951.1"
06/01/2025 5:32:57 AM,"1351","19.6","62","951.1"
06/01/2025 5:33:57 AM,"1351","19.6","62","951.1"
06/01/2025 5:34:57 AM,"1351","19.6","62","951.1"
06/01/2025 5:35:57 AM,"1351","19.6","62","951.1"
06/01/2025 5:36:57 AM,"1376","19.6","62","951.0"
06/01/2025 5:37:57 AM,"1376","19.6","62","951.0"
06/01/2025 5:38:57 AM,"1376","19.6","62","951.0"
06/01/2025 5:39:57 AM,"1376","19.6","62","951.0"
06/01/2025 5:40:57 AM,"1376","19.6","62","951.0"
06/01/2025 5:41:57 AM,"1351","19.6","62","951.2"
06/01/2025 5:42:57 AM,"1351","19.6","62","951.2"
06/01/2025 5:43:57 AM,"1351","19.6","62","951.2"
06/01/2025 5:44:57 AM,"1351","19.6","62","951.2"
06/01/2025 5:45:57 AM,"1351","19.6","62","951.2"
06/01/2025 5:46:57 AM,"1354","19.5","62","951.1"
06/01/2025 5:47:57 AM,"1354","19.5","62","951.1"
06/01/2025 5:48:57 AM,"1354","19.5","62","951.1"
06/01/2025 5:49:57 AM,"1354","19.5","62","951.1"
06/01/2025 5:50:57 AM,"1354","19.5","62","951.1"
06/01/2025 5:51:57 AM,"1368","19.5","62","951.3"
06/01/2025 5:52:57 AM,"1368","19.5","62","951.3"
06/01/2025 5:53:57 AM,"1368","19.5","62","951.3"
06/01/2025 5:54:57 AM,"1368","19.5","62","951.3"
06/01/2025 5:55:57 AM,"1368","19.5","62","951.3"
06/01/2025 5:56:57 AM,"1369","19.5","63","951.3"
06/01/2025 5:57:57 AM,"1369","19.5","63","951.3"
06/01/2025 5:58:57 AM,"1369","19.5","63","951.3"
06/01/2025 5:59:57 AM,"1369","19.5","63","951.3"
06/01/2025 6:00:57 AM,"1369","19.5","63","951.3"
06/01/2025 6:01:57 AM,"1395","19.5","63","951.2"
06/01/2025 6:02:57 AM,"1395","19.5","63","951.2"
06/01/2025 6:03:57 AM,"1395","19.5","63","951.2"
06/01/2025 6:04:57 AM,"1395","19.5","63","951.2"
06/01/2025 6:05:57 AM,"1395","19.5","63","951.2"
06/01/2025 6:06:57 AM,"1399","19.5","63","951.2"
06/01/2025 6:07:57 AM,"1399","19.5","63","951.2"
06/01/2025 6:08:57 AM,"1399","19.5","63","951.2"
06/01/2025 6:09:57 AM,"1399","19.5","63","951.2"
06/01/2025 6:10:57 AM,"1399","19.5","63","951.2"
06/01/2025 6:11:57 AM,"1393","19.5","63","951.3"
06/01/2025 6:12:57 AM,"1393","19.5","63","951.3"
06/01/2025 6:13:57 AM,"1393","19.5","63","951.3"
06/01/2025 6:14:57 AM,"1393","19.5","63","951.3"
06/01/2025 6:15:57 AM,"1393","19.5","63","951.3"
06/01/2025 6:16:57 AM,"1406","19.5","63","951.3"
06/01/2025 6:17:57 AM,"1406","19.5","63","951.3"
06/01/2025 6:18:57 AM,"1406","19.5","63","951.3"
06/01/2025 6:19:57 AM,"1406","19.5","63","951.3"
06/01/2025 6:20:57 AM,"1406","19.5","63","951.3"
06/01/2025 6:21:57 AM,"1397","19.4","63","951.4"
06/01/2025 6:22:57 AM,"1397","19.4","63","951.4"
06/01/2025 6:23:57 AM,"1397","19.4","63","951.4"
06/01/2025 6:24:57 AM,"1397","19.4","63","951.4"
06/01/2025 6:25:57 AM,"1397","19.4","63","951.4"
06/01/2025 6:26:57 AM,"1401","19.4","63","951.4"
06/01/2025 6:27:57 AM,"1401","19.4","63","951.4"
06/01/2025 6:28:57 AM,"1401","19.4","63","951.4"
06/01/2025 6:29:57 AM,"1401","19.4","63","951.4"
06/01/2025 6:30:57 AM,"1401","19.4","63","951.4"
06/01/2025 6:31:57 AM,"1418","19.4","63","951.5"
06/01/2025 6:32:57 AM,"1418","19.4","63","951.5"
06/01/2025 6:33:57 AM,"1418","19.4","63","951.5"
06/01/2025 6:34:57 AM,"1418","19.4","63","951.5"
06/01/2025 6:35:57 AM,"1418","19.4","63","951.5"
06/01/2025 6:36:57 AM,"1417","19.4","63","951.7"
06/01/2025 6:37:57 AM,"1417","19.4","63","951.7"
06/01/2025 6:38:57 AM,"1417","19.4","63","951.7"
06/01/2025 6:39:57 AM,"1417","19.4","63","951.7"
06/01/2025 6:40:57 AM,"1417","19.4","63","951.7"
