Time(DD/MM/YYYY h:mm:ss A),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
13/01/2025 12:19:51 AM,"511","21.5","99",""
13/01/2025 12:20:51 AM,"498","21.5","99",""
13/01/2025 12:21:51 AM,"525","21.5","99",""
13/01/2025 12:22:51 AM,"511","21.5","99",""
13/01/2025 12:23:51 AM,"507","21.5","99",""
13/01/2025 12:24:51 AM,"531","21.5","99",""
13/01/2025 12:25:51 AM,"535","21.4","99",""
13/01/2025 12:26:51 AM,"506","21.5","99",""
13/01/2025 12:27:51 AM,"507","21.5","99",""
13/01/2025 12:28:51 AM,"512","21.5","99",""
13/01/2025 12:29:51 AM,"533","21.4","99",""
13/01/2025 12:30:51 AM,"513","21.4","99",""
13/01/2025 12:31:51 AM,"517","21.4","99",""
13/01/2025 12:32:51 AM,"513","21.4","99",""
13/01/2025 12:33:51 AM,"527","21.4","99",""
13/01/2025 12:34:51 AM,"503","21.4","99",""
13/01/2025 12:35:51 AM,"517","21.4","99",""
13/01/2025 12:36:51 AM,"516","21.4","99",""
13/01/2025 12:37:51 AM,"505","21.4","99",""
13/01/2025 12:38:51 AM,"499","21.4","99",""
13/01/2025 12:39:51 AM,"522","21.4","99",""
13/01/2025 12:40:51 AM,"517","21.4","99",""
13/01/2025 12:41:51 AM,"513","21.4","99",""
13/01/2025 12:42:51 AM,"504","21.4","99",""
13/01/2025 12:43:51 AM,"501","21.4","99",""
13/01/2025 12:44:51 AM,"521","21.4","99",""
13/01/2025 12:45:51 AM,"521","21.4","98",""
13/01/2025 12:46:51 AM,"522","21.4","99",""
13/01/2025 12:47:51 AM,"530","21.4","98",""
13/01/2025 12:48:51 AM,"520","21.4","99",""
13/01/2025 12:49:51 AM,"510","21.4","98",""
13/01/2025 12:50:51 AM,"516","21.4","98",""
13/01/2025 12:51:51 AM,"521","21.4","98",""
13/01/2025 12:52:51 AM,"516","21.4","99",""
13/01/2025 12:53:51 AM,"527","21.4","99",""
13/01/2025 12:54:51 AM,"504","21.4","99",""
13/01/2025 12:55:51 AM,"501","21.4","98",""
13/01/2025 12:56:51 AM,"515","21.4","98",""
13/01/2025 12:57:51 AM,"507","21.4","98",""
13/01/2025 12:58:51 AM,"507","21.4","98",""
13/01/2025 12:59:51 AM,"501","21.4","98",""
13/01/2025 1:00:51 AM,"519","21.4","98",""
13/01/2025 1:01:51 AM,"524","21.3","98",""
13/01/2025 1:02:51 AM,"510","21.4","98",""
13/01/2025 1:03:51 AM,"532","21.3","98",""
13/01/2025 1:04:51 AM,"514","21.3","98",""
13/01/2025 1:05:51 AM,"512","21.3","98",""
13/01/2025 1:06:51 AM,"517","21.3","98",""
13/01/2025 1:07:51 AM,"537","21.3","98",""
13/01/2025 1:08:51 AM,"530","21.3","98",""
13/01/2025 1:09:51 AM,"520","21.3","99",""
13/01/2025 1:10:51 AM,"509","21.3","98",""
13/01/2025 1:11:51 AM,"524","21.3","98",""
13/01/2025 1:12:51 AM,"526","21.3","98",""
13/01/2025 1:13:51 AM,"504","21.3","98",""
13/01/2025 1:14:51 AM,"515","21.3","98",""
13/01/2025 1:15:51 AM,"529","21.3","99",""
13/01/2025 1:16:51 AM,"516","21.3","99",""
13/01/2025 1:17:51 AM,"505","21.3","99",""
13/01/2025 1:18:51 AM,"517","21.3","99",""
13/01/2025 1:19:51 AM,"521","21.3","99",""
13/01/2025 1:20:51 AM,"520","21.3","99",""
13/01/2025 1:21:51 AM,"510","21.3","99",""
13/01/2025 1:22:51 AM,"518","21.3","99",""
13/01/2025 1:23:51 AM,"512","21.3","99",""
13/01/2025 1:24:51 AM,"523","21.2","99",""
13/01/2025 1:25:51 AM,"511","21.3","99",""
13/01/2025 1:26:51 AM,"504","21.3","99",""
13/01/2025 1:27:51 AM,"511","21.2","99",""
13/01/2025 1:28:51 AM,"515","21.2","99",""
13/01/2025 1:29:51 AM,"539","21.3","99",""
13/01/2025 1:30:51 AM,"508","21.2","99",""
13/01/2025 1:31:51 AM,"520","21.2","99",""
13/01/2025 1:32:51 AM,"528","21.2","99",""
13/01/2025 1:33:51 AM,"524","21.2","99",""
13/01/2025 1:34:51 AM,"512","21.2","99",""
13/01/2025 1:35:51 AM,"514","21.2","99",""
13/01/2025 1:36:51 AM,"522","21.2","99",""
13/01/2025 1:37:51 AM,"518","21.2","99",""
13/01/2025 1:38:51 AM,"514","21.2","99",""
13/01/2025 1:39:51 AM,"508","21.2","99",""
13/01/2025 1:40:51 AM,"503","21.2","99",""
13/01/2025 1:41:51 AM,"501","21.1","99",""
13/01/2025 1:42:51 AM,"524","21.1","99",""
13/01/2025 1:43:51 AM,"511","21.2","99",""
13/01/2025 1:44:51 AM,"510","21.1","99",""
13/01/2025 1:45:51 AM,"521","21.1","99",""
13/01/2025 1:46:51 AM,"533","21.1","99",""
13/01/2025 1:47:51 AM,"527","21.1","99",""
13/01/2025 1:48:51 AM,"516","21.1","99",""
13/01/2025 1:49:51 AM,"531","21.1","99",""
13/01/2025 1:50:51 AM,"526","21.1","99",""
13/01/2025 1:51:51 AM,"522","21.1","99",""
13/01/2025 1:52:51 AM,"518","21.1","99",""
13/01/2025 1:53:51 AM,"514","21.1","99",""
13/01/2025 1:54:51 AM,"506","21.1","99",""
13/01/2025 1:55:51 AM,"522","21.0","99",""
13/01/2025 1:56:51 AM,"509","21.0","99",""
13/01/2025 1:57:51 AM,"520","21.0","99",""
13/01/2025 1:58:51 AM,"520","21.0","99",""
13/01/2025 1:59:51 AM,"522","21.0","99",""
13/01/2025 2:00:51 AM,"511","21.0","98",""
13/01/2025 2:01:51 AM,"506","21.0","99",""
13/01/2025 2:02:51 AM,"516","21.0","98",""
13/01/2025 2:03:51 AM,"517","21.0","99",""
13/01/2025 2:04:51 AM,"528","21.0","99",""
13/01/2025 2:05:51 AM,"517","21.0","97",""
13/01/2025 2:06:51 AM,"510","21.0","98",""
13/01/2025 2:07:51 AM,"531","21.0","98",""
13/01/2025 2:08:51 AM,"526","21.0","99",""
13/01/2025 2:09:51 AM,"518","21.1","99",""
13/01/2025 2:10:51 AM,"514","21.0","99",""
13/01/2025 2:11:51 AM,"521","21.0","99",""
13/01/2025 2:12:51 AM,"520","21.0","99",""
13/01/2025 2:13:51 AM,"513","21.0","98",""
13/01/2025 2:14:51 AM,"522","21.0","99",""
13/01/2025 2:15:51 AM,"516","21.0","99",""
13/01/2025 2:16:51 AM,"530","21.0","98",""
13/01/2025 2:17:51 AM,"516","21.0","98",""
13/01/2025 2:18:51 AM,"513","21.0","99",""
13/01/2025 2:19:51 AM,"522","21.0","98",""
13/01/2025 2:20:51 AM,"504","21.0","98",""
13/01/2025 2:21:51 AM,"508","21.0","99",""
13/01/2025 2:22:51 AM,"513","21.0","99",""
13/01/2025 2:23:51 AM,"536","20.9","99",""
13/01/2025 2:24:51 AM,"528","20.9","99",""
13/01/2025 2:25:51 AM,"503","20.9","98",""
13/01/2025 2:26:51 AM,"516","20.9","98",""
13/01/2025 2:27:51 AM,"505","20.9","99",""
13/01/2025 2:28:51 AM,"517","20.9","99",""
13/01/2025 2:29:51 AM,"536","20.8","99",""
13/01/2025 2:30:51 AM,"536","20.8","99",""
13/01/2025 2:31:51 AM,"522","20.8","99",""
13/01/2025 2:32:51 AM,"530","20.8","98",""
13/01/2025 2:33:51 AM,"527","20.8","99",""
13/01/2025 2:34:51 AM,"506","20.8","99",""
13/01/2025 2:35:51 AM,"526","20.7","99",""
13/01/2025 2:36:51 AM,"517","20.7","99",""
13/01/2025 2:37:51 AM,"539","20.7","99",""
13/01/2025 2:38:51 AM,"526","20.7","99",""
13/01/2025 2:39:51 AM,"528","20.7","99",""
13/01/2025 2:40:51 AM,"523","20.6","99",""
13/01/2025 2:41:51 AM,"523","20.6","99",""
13/01/2025 2:42:51 AM,"525","20.6","99",""
13/01/2025 2:43:51 AM,"534","20.6","99",""
13/01/2025 2:44:51 AM,"503","20.6","99",""
13/01/2025 2:45:51 AM,"533","20.5","99",""
13/01/2025 2:46:51 AM,"517","20.5","99",""
13/01/2025 2:47:51 AM,"521","20.5","99",""
13/01/2025 2:48:51 AM,"508","20.5","99",""
13/01/2025 2:49:51 AM,"520","20.5","99",""
13/01/2025 2:50:51 AM,"520","20.5","99",""
13/01/2025 2:51:51 AM,"504","20.5","99",""
13/01/2025 2:52:51 AM,"526","20.5","99",""
13/01/2025 2:53:51 AM,"538","20.4","99",""
13/01/2025 2:54:51 AM,"530","20.4","99",""
13/01/2025 2:55:51 AM,"528","20.4","99",""
13/01/2025 2:56:51 AM,"540","20.4","99",""
13/01/2025 2:57:51 AM,"538","20.4","99",""
13/01/2025 2:58:51 AM,"538","20.4","99",""
13/01/2025 2:59:51 AM,"526","20.4","99",""
13/01/2025 3:00:51 AM,"534","20.3","99",""
13/01/2025 3:01:51 AM,"514","20.4","99",""
13/01/2025 3:02:51 AM,"542","20.4","99",""
13/01/2025 3:03:51 AM,"516","20.3","99",""
13/01/2025 3:04:51 AM,"502","20.4","99",""
13/01/2025 3:05:51 AM,"524","20.4","99",""
13/01/2025 3:06:51 AM,"538","20.4","99",""
13/01/2025 3:07:51 AM,"531","20.3","99",""
13/01/2025 3:08:51 AM,"521","20.3","99",""
13/01/2025 3:09:51 AM,"533","20.3","99",""
13/01/2025 3:10:51 AM,"530","20.3","99",""
13/01/2025 3:11:51 AM,"530","20.3","99",""
13/01/2025 3:12:51 AM,"512","20.3","99",""
13/01/2025 3:13:51 AM,"532","20.3","99",""
13/01/2025 3:14:51 AM,"533","20.3","99",""
13/01/2025 3:15:51 AM,"530","20.3","99",""
13/01/2025 3:16:51 AM,"550","20.3","99",""
13/01/2025 3:17:51 AM,"524","20.3","99",""
13/01/2025 3:18:51 AM,"542","20.3","99",""
13/01/2025 3:19:51 AM,"523","20.3","99",""
13/01/2025 3:20:51 AM,"520","20.3","99",""
13/01/2025 3:21:51 AM,"533","20.3","99",""
13/01/2025 3:22:51 AM,"519","20.3","99",""
13/01/2025 3:23:51 AM,"518","20.3","99",""
13/01/2025 3:24:51 AM,"540","20.3","99",""
13/01/2025 3:25:51 AM,"510","20.3","99",""
13/01/2025 3:26:51 AM,"530","20.3","99",""
13/01/2025 3:27:51 AM,"522","20.3","99",""
13/01/2025 3:28:51 AM,"534","20.3","99",""
13/01/2025 3:29:51 AM,"540","20.3","99",""
13/01/2025 3:30:51 AM,"537","20.3","99",""
13/01/2025 3:31:51 AM,"524","20.3","99",""
13/01/2025 3:32:51 AM,"518","20.3","99",""
13/01/2025 3:33:51 AM,"517","20.3","99",""
13/01/2025 3:34:51 AM,"530","20.3","99",""
13/01/2025 3:35:51 AM,"525","20.3","99",""
13/01/2025 3:36:51 AM,"554","20.3","99",""
13/01/2025 3:37:51 AM,"540","20.3","99",""
13/01/2025 3:38:51 AM,"502","20.3","99",""
13/01/2025 3:39:51 AM,"537","20.3","99",""
13/01/2025 3:40:51 AM,"513","20.3","99",""
13/01/2025 3:41:51 AM,"523","20.3","99",""
13/01/2025 3:42:51 AM,"523","20.3","99",""
13/01/2025 3:43:51 AM,"535","20.3","99",""
13/01/2025 3:44:51 AM,"535","20.2","99",""
13/01/2025 3:45:51 AM,"521","20.3","99",""
13/01/2025 3:46:51 AM,"534","20.2","99",""
13/01/2025 3:47:51 AM,"509","20.2","99",""
13/01/2025 3:48:51 AM,"538","20.2","99",""
13/01/2025 3:49:51 AM,"544","20.2","99",""
13/01/2025 3:50:51 AM,"540","20.3","99",""
13/01/2025 3:51:51 AM,"556","20.3","99",""
13/01/2025 3:52:51 AM,"532","20.3","99",""
13/01/2025 3:53:51 AM,"532","20.3","99",""
13/01/2025 3:54:51 AM,"541","20.3","99",""
13/01/2025 3:55:51 AM,"543","20.3","99",""
13/01/2025 3:56:51 AM,"523","20.3","99",""
13/01/2025 3:57:51 AM,"540","20.3","99",""
13/01/2025 3:58:51 AM,"535","20.3","99",""
13/01/2025 3:59:51 AM,"498","20.3","99",""
13/01/2025 4:00:51 AM,"534","20.3","99",""
13/01/2025 4:01:51 AM,"526","20.3","99",""
13/01/2025 4:02:51 AM,"521","20.3","99",""
13/01/2025 4:03:51 AM,"513","20.3","99",""
13/01/2025 4:04:51 AM,"524","20.3","99",""
13/01/2025 4:05:51 AM,"529","20.4","99",""
13/01/2025 4:06:51 AM,"511","20.4","99",""
13/01/2025 4:07:51 AM,"520","20.4","99",""
13/01/2025 4:08:51 AM,"529","20.4","99",""
13/01/2025 4:09:51 AM,"530","20.4","99",""
13/01/2025 4:10:51 AM,"518","20.4","99",""
13/01/2025 4:11:51 AM,"520","20.4","99",""
13/01/2025 4:12:51 AM,"519","20.4","99",""
13/01/2025 4:13:51 AM,"521","20.5","99",""
13/01/2025 4:14:51 AM,"509","20.5","99",""
13/01/2025 4:15:51 AM,"535","20.5","99",""
13/01/2025 4:16:51 AM,"531","20.5","99",""
13/01/2025 4:17:51 AM,"523","20.4","99",""
13/01/2025 4:18:51 AM,"518","20.5","99",""
13/01/2025 4:19:51 AM,"527","20.4","99",""
13/01/2025 4:20:51 AM,"524","20.4","99",""
13/01/2025 4:21:51 AM,"519","20.4","99",""
13/01/2025 4:22:51 AM,"533","20.4","99",""
13/01/2025 4:23:51 AM,"536","20.4","99",""
13/01/2025 4:24:51 AM,"518","20.4","99",""
13/01/2025 4:25:51 AM,"521","20.3","99",""
13/01/2025 4:26:51 AM,"521","20.3","99",""
13/01/2025 4:27:51 AM,"512","20.3","99",""
13/01/2025 4:28:51 AM,"519","20.3","99",""
13/01/2025 4:29:51 AM,"530","20.3","99",""
13/01/2025 4:30:51 AM,"526","20.3","99",""
13/01/2025 4:31:51 AM,"525","20.3","99",""
13/01/2025 4:32:51 AM,"519","20.3","99",""
13/01/2025 4:33:51 AM,"522","20.3","99",""
13/01/2025 4:34:51 AM,"535","20.2","99",""
13/01/2025 4:35:51 AM,"533","20.2","99",""
13/01/2025 4:36:51 AM,"540","20.2","99",""
13/01/2025 4:37:51 AM,"540","20.2","99",""
13/01/2025 4:38:51 AM,"526","20.2","99",""
13/01/2025 4:39:51 AM,"543","20.2","99",""
13/01/2025 4:40:51 AM,"525","20.2","99",""
13/01/2025 4:41:51 AM,"548","20.1","99",""
13/01/2025 4:42:51 AM,"553","20.1","99",""
13/01/2025 4:43:51 AM,"518","20.1","99",""
13/01/2025 4:44:51 AM,"541","20.1","99",""
13/01/2025 4:45:51 AM,"543","20.1","99",""
13/01/2025 4:46:51 AM,"547","20.1","99",""
13/01/2025 4:47:51 AM,"532","20.1","99",""
13/01/2025 4:48:51 AM,"536","20.1","99",""
13/01/2025 4:49:51 AM,"545","20.0","99",""
13/01/2025 4:50:51 AM,"536","20.0","99",""
13/01/2025 4:51:51 AM,"540","20.0","99",""
13/01/2025 4:52:51 AM,"531","20.0","99",""
13/01/2025 4:53:51 AM,"532","20.0","99",""
13/01/2025 4:54:51 AM,"544","20.0","99",""
13/01/2025 4:55:51 AM,"534","20.0","99",""
13/01/2025 4:56:51 AM,"546","20.0","99",""
13/01/2025 4:57:51 AM,"533","20.0","99",""
13/01/2025 4:58:51 AM,"556","20.0","99",""
13/01/2025 4:59:51 AM,"551","19.9","99",""
13/01/2025 5:00:51 AM,"559","19.9","99",""
13/01/2025 5:01:51 AM,"531","19.9","99",""
13/01/2025 5:02:51 AM,"548","19.9","99",""
13/01/2025 5:03:51 AM,"538","19.9","99",""
13/01/2025 5:04:51 AM,"543","19.9","99",""
13/01/2025 5:05:51 AM,"516","19.9","99",""
13/01/2025 5:06:51 AM,"542","19.9","99",""
13/01/2025 5:07:51 AM,"548","19.9","99",""
13/01/2025 5:08:51 AM,"556","19.9","99",""
13/01/2025 5:09:51 AM,"545","19.9","99",""
13/01/2025 5:10:51 AM,"529","19.9","99",""
13/01/2025 5:11:51 AM,"511","19.9","99",""
13/01/2025 5:12:51 AM,"513","19.9","99",""
13/01/2025 5:13:51 AM,"537","19.9","99",""
13/01/2025 5:14:51 AM,"523","19.9","99",""
13/01/2025 5:15:51 AM,"530","19.9","99",""
13/01/2025 5:16:51 AM,"522","20.0","99",""
13/01/2025 5:17:51 AM,"523","20.0","99",""
13/01/2025 5:18:51 AM,"540","19.9","99",""
13/01/2025 5:19:51 AM,"523","20.0","99",""
13/01/2025 5:20:51 AM,"543","19.9","99",""
13/01/2025 5:21:51 AM,"530","19.9","99",""
13/01/2025 5:22:51 AM,"526","19.9","99",""
13/01/2025 5:23:51 AM,"523","20.0","99",""
13/01/2025 5:24:51 AM,"515","20.0","99",""
13/01/2025 5:25:51 AM,"528","20.0","99",""
13/01/2025 5:26:51 AM,"524","20.0","99",""
13/01/2025 5:27:51 AM,"503","20.1","99",""
13/01/2025 5:28:51 AM,"515","20.1","99",""
13/01/2025 5:29:51 AM,"526","20.1","99",""
13/01/2025 5:30:51 AM,"519","20.1","99",""
13/01/2025 5:31:51 AM,"516","20.1","99",""
13/01/2025 5:32:51 AM,"530","20.1","99",""
13/01/2025 5:33:51 AM,"526","20.1","99",""
13/01/2025 5:34:51 AM,"537","20.1","99",""
13/01/2025 5:35:51 AM,"552","20.1","99",""
13/01/2025 5:36:51 AM,"529","20.1","99",""
13/01/2025 5:37:51 AM,"532","20.1","99",""
13/01/2025 5:38:51 AM,"547","20.1","99",""
13/01/2025 5:39:51 AM,"522","20.1","99",""
13/01/2025 5:40:51 AM,"541","20.1","99",""
13/01/2025 5:41:51 AM,"530","20.1","99",""
13/01/2025 5:42:51 AM,"532","20.1","99",""
13/01/2025 5:43:51 AM,"545","20.1","99",""
13/01/2025 5:44:51 AM,"529","20.1","99",""
13/01/2025 5:45:51 AM,"530","20.2","99",""
13/01/2025 5:46:51 AM,"529","20.1","99",""
13/01/2025 5:47:51 AM,"528","20.1","99",""
13/01/2025 5:48:51 AM,"514","20.2","99",""
13/01/2025 5:49:51 AM,"537","20.2","99",""
13/01/2025 5:50:51 AM,"539","20.2","99",""
13/01/2025 5:51:51 AM,"521","20.2","99",""
13/01/2025 5:52:51 AM,"530","20.2","99",""
13/01/2025 5:53:51 AM,"535","20.2","99",""
13/01/2025 5:54:51 AM,"529","20.2","99",""
13/01/2025 5:55:51 AM,"522","20.2","99",""
13/01/2025 5:56:51 AM,"536","20.2","99",""
13/01/2025 5:57:51 AM,"521","20.3","99",""
13/01/2025 5:58:51 AM,"528","20.3","99",""
13/01/2025 5:59:51 AM,"551","20.3","99",""
13/01/2025 6:00:51 AM,"518","20.3","99",""
13/01/2025 6:01:51 AM,"518","20.3","99",""
13/01/2025 6:02:51 AM,"516","20.4","99",""
13/01/2025 6:03:51 AM,"521","20.4","99",""
13/01/2025 6:04:51 AM,"527","20.4","99",""
13/01/2025 6:05:51 AM,"522","20.4","99",""
13/01/2025 6:06:51 AM,"516","20.5","99",""
13/01/2025 6:07:51 AM,"533","20.5","99",""
13/01/2025 6:08:51 AM,"535","20.5","99",""
13/01/2025 6:09:51 AM,"521","20.5","99",""
13/01/2025 6:10:51 AM,"525","20.5","99",""
13/01/2025 6:11:51 AM,"522","20.5","99",""
13/01/2025 6:12:51 AM,"522","20.5","99",""
13/01/2025 6:13:51 AM,"512","20.5","99",""
13/01/2025 6:14:51 AM,"524","20.5","99",""
13/01/2025 6:15:51 AM,"527","20.5","99",""
13/01/2025 6:16:51 AM,"539","20.5","99",""
13/01/2025 6:17:51 AM,"522","20.5","99",""
13/01/2025 6:18:51 AM,"520","20.5","99",""
13/01/2025 6:19:51 AM,"519","20.5","99",""
13/01/2025 6:20:51 AM,"512","20.5","99",""
13/01/2025 6:21:51 AM,"506","20.6","99",""
13/01/2025 6:22:51 AM,"523","20.6","99",""
13/01/2025 6:23:51 AM,"515","20.6","99",""
13/01/2025 6:24:51 AM,"529","20.6","99",""
13/01/2025 6:25:51 AM,"543","20.6","99",""
13/01/2025 6:26:51 AM,"513","20.7","99",""
13/01/2025 6:27:51 AM,"517","20.7","99",""
13/01/2025 6:28:51 AM,"513","20.7","99",""
13/01/2025 6:29:51 AM,"515","20.7","99",""
13/01/2025 6:30:51 AM,"511","20.7","99",""
13/01/2025 6:31:51 AM,"496","20.7","99",""
13/01/2025 6:32:51 AM,"510","20.7","99",""
13/01/2025 6:33:51 AM,"509","20.8","99",""
13/01/2025 6:34:51 AM,"505","20.8","99",""
13/01/2025 6:35:51 AM,"507","20.8","99",""
13/01/2025 6:36:51 AM,"511","20.8","99",""
13/01/2025 6:37:51 AM,"522","20.8","99",""
13/01/2025 6:38:51 AM,"509","20.9","99",""
13/01/2025 6:39:51 AM,"524","20.9","99",""
13/01/2025 6:40:51 AM,"531","20.9","99",""
13/01/2025 6:41:51 AM,"516","20.9","99",""
13/01/2025 6:42:51 AM,"517","21.0","99",""
13/01/2025 6:43:51 AM,"508","20.9","99",""
13/01/2025 6:44:51 AM,"519","20.9","99",""
13/01/2025 6:45:51 AM,"508","21.0","99",""
13/01/2025 6:46:51 AM,"509","21.0","99",""
13/01/2025 6:47:51 AM,"493","21.0","99",""
13/01/2025 6:48:51 AM,"517","21.0","99",""
13/01/2025 6:49:51 AM,"515","21.0","99",""
13/01/2025 6:50:51 AM,"503","21.0","99",""
13/01/2025 6:51:51 AM,"511","21.0","99",""
13/01/2025 6:52:51 AM,"506","21.0","99",""
13/01/2025 6:53:51 AM,"508","21.1","99",""
13/01/2025 6:54:51 AM,"511","21.0","99",""
13/01/2025 6:55:51 AM,"513","21.1","99",""
13/01/2025 6:56:51 AM,"522","21.1","99",""
13/01/2025 6:57:51 AM,"513","21.1","99",""
13/01/2025 6:58:51 AM,"511","21.1","99",""
13/01/2025 6:59:51 AM,"519","21.1","99",""
13/01/2025 7:00:51 AM,"514","21.1","99",""
13/01/2025 7:01:51 AM,"534","21.1","99",""
13/01/2025 7:02:51 AM,"511","21.1","99",""
13/01/2025 7:03:51 AM,"534","21.2","99",""
13/01/2025 7:04:51 AM,"510","21.2","99",""
13/01/2025 7:05:51 AM,"510","21.1","99",""
13/01/2025 7:06:51 AM,"531","21.2","99",""
13/01/2025 7:07:51 AM,"503","21.2","99",""
13/01/2025 7:08:51 AM,"517","21.2","98",""
13/01/2025 7:09:51 AM,"513","21.2","98",""
13/01/2025 7:10:51 AM,"530","21.2","98",""
13/01/2025 7:11:51 AM,"512","21.2","98",""
13/01/2025 7:12:51 AM,"496","21.2","98",""
13/01/2025 7:13:51 AM,"513","21.2","98",""
13/01/2025 7:14:51 AM,"506","21.3","98",""
13/01/2025 7:15:51 AM,"508","21.3","98",""
13/01/2025 7:16:51 AM,"515","21.3","98",""
13/01/2025 7:17:51 AM,"510","21.3","98",""
13/01/2025 7:18:51 AM,"508","21.3","99",""
13/01/2025 7:19:51 AM,"495","21.3","98",""
13/01/2025 7:20:51 AM,"508","21.3","98",""
13/01/2025 7:21:51 AM,"519","21.4","98",""
13/01/2025 7:22:51 AM,"501","21.3","98",""
13/01/2025 7:23:51 AM,"493","21.4","98",""
13/01/2025 7:24:51 AM,"508","21.4","98",""
13/01/2025 7:25:51 AM,"504","21.4","98",""
13/01/2025 7:26:51 AM,"511","21.4","99",""
13/01/2025 7:27:51 AM,"490","21.4","98",""
13/01/2025 7:28:51 AM,"499","21.4","98",""
13/01/2025 7:29:51 AM,"496","21.4","98",""
13/01/2025 7:30:51 AM,"511","21.4","99",""
13/01/2025 7:31:51 AM,"519","21.4","99",""
