Time(DD/MM/YYYY h:mm:ss A),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
05/01/2025 1:52:26 AM,"894","24.0","47","966.5"
05/01/2025 1:53:26 AM,"894","24.0","47","966.5"
05/01/2025 1:54:26 AM,"894","24.0","47","966.5"
05/01/2025 1:55:26 AM,"902","23.9","47","966.5"
05/01/2025 1:56:26 AM,"902","23.9","47","966.5"
05/01/2025 1:57:26 AM,"902","23.9","47","966.5"
05/01/2025 1:58:26 AM,"902","23.9","47","966.5"
05/01/2025 1:59:26 AM,"902","23.9","47","966.5"
05/01/2025 2:00:26 AM,"908","23.9","47","966.6"
05/01/2025 2:01:26 AM,"908","23.9","47","966.6"
05/01/2025 2:02:26 AM,"908","23.9","47","966.6"
05/01/2025 2:03:26 AM,"908","23.9","47","966.6"
05/01/2025 2:04:26 AM,"908","23.9","47","966.6"
05/01/2025 2:05:26 AM,"897","23.9","47","966.5"
05/01/2025 2:06:26 AM,"897","23.9","47","966.5"
05/01/2025 2:07:26 AM,"897","23.9","47","966.5"
05/01/2025 2:08:26 AM,"897","23.9","47","966.5"
05/01/2025 2:09:26 AM,"897","23.9","47","966.5"
05/01/2025 2:10:26 AM,"898","23.8","47","966.5"
05/01/2025 2:11:26 AM,"898","23.8","47","966.5"
05/01/2025 2:12:26 AM,"898","23.8","47","966.5"
05/01/2025 2:13:26 AM,"898","23.8","47","966.5"
05/01/2025 2:14:26 AM,"898","23.8","47","966.5"
05/01/2025 2:15:26 AM,"902","23.8","48","966.5"
05/01/2025 2:16:26 AM,"902","23.8","48","966.5"
05/01/2025 2:17:26 AM,"902","23.8","48","966.5"
05/01/2025 2:18:26 AM,"902","23.8","48","966.5"
05/01/2025 2:19:26 AM,"902","23.8","48","966.5"
05/01/2025 2:20:26 AM,"923","23.8","48","966.4"
05/01/2025 2:21:26 AM,"923","23.8","48","966.4"
05/01/2025 2:22:26 AM,"923","23.8","48","966.4"
05/01/2025 2:23:26 AM,"923","23.8","48","966.4"
05/01/2025 2:24:26 AM,"923","23.8","48","966.4"
05/01/2025 2:25:26 AM,"906","23.8","48","966.4"
05/01/2025 2:26:26 AM,"906","23.8","48","966.4"
05/01/2025 2:27:26 AM,"906","23.8","48","966.4"
05/01/2025 2:28:26 AM,"906","23.8","48","966.4"
05/01/2025 2:29:26 AM,"906","23.8","48","966.4"
05/01/2025 2:30:26 AM,"922","23.7","48","966.3"
05/01/2025 2:31:26 AM,"922","23.7","48","966.3"
05/01/2025 2:32:26 AM,"922","23.7","48","966.3"
05/01/2025 2:33:26 AM,"922","23.7","48","966.3"
05/01/2025 2:34:26 AM,"922","23.7","48","966.3"
05/01/2025 2:35:26 AM,"945","23.7","48","966.3"
05/01/2025 2:36:26 AM,"945","23.7","48","966.3"
05/01/2025 2:37:26 AM,"945","23.7","48","966.3"
05/01/2025 2:38:26 AM,"945","23.7","48","966.3"
05/01/2025 2:39:26 AM,"945","23.7","48","966.3"
05/01/2025 2:40:26 AM,"923","23.7","48","966.3"
05/01/2025 2:41:26 AM,"923","23.7","48","966.3"
05/01/2025 2:42:26 AM,"923","23.7","48","966.3"
05/01/2025 2:43:26 AM,"923","23.7","48","966.3"
05/01/2025 2:44:26 AM,"923","23.7","48","966.3"
05/01/2025 2:45:26 AM,"919","23.7","48","966.3"
05/01/2025 2:46:26 AM,"919","23.7","48","966.3"
05/01/2025 2:47:26 AM,"919","23.7","48","966.3"
05/01/2025 2:48:26 AM,"919","23.7","48","966.3"
05/01/2025 2:49:26 AM,"919","23.7","48","966.3"
05/01/2025 2:50:26 AM,"937","23.7","48","966.4"
05/01/2025 2:51:26 AM,"937","23.7","48","966.4"
05/01/2025 2:52:26 AM,"937","23.7","48","966.4"
05/01/2025 2:53:26 AM,"937","23.7","48","966.4"
05/01/2025 2:54:26 AM,"937","23.7","48","966.4"
05/01/2025 2:55:26 AM,"920","23.6","48","966.4"
05/01/2025 2:56:26 AM,"920","23.6","48","966.4"
05/01/2025 2:57:26 AM,"920","23.6","48","966.4"
05/01/2025 2:58:26 AM,"920","23.6","48","966.4"
05/01/2025 2:59:26 AM,"920","23.6","48","966.4"
05/01/2025 3:00:26 AM,"937","23.6","48","966.4"
05/01/2025 3:01:26 AM,"937","23.6","48","966.4"
05/01/2025 3:02:26 AM,"937","23.6","48","966.4"
05/01/2025 3:03:26 AM,"937","23.6","48","966.4"
05/01/2025 3:04:26 AM,"937","23.6","48","966.4"
05/01/2025 3:05:26 AM,"941","23.6","48","966.3"
05/01/2025 3:06:26 AM,"941","23.6","48","966.3"
05/01/2025 3:07:26 AM,"941","23.6","48","966.3"
05/01/2025 3:08:26 AM,"941","23.6","48","966.3"
05/01/2025 3:09:26 AM,"941","23.6","48","966.3"
05/01/2025 3:10:26 AM,"932","23.6","48","966.4"
05/01/2025 3:11:26 AM,"932","23.6","48","966.4"
05/01/2025 3:12:26 AM,"932","23.6","48","966.4"
05/01/2025 3:13:26 AM,"932","23.6","48","966.4"
05/01/2025 3:14:26 AM,"932","23.6","48","966.4"
05/01/2025 3:15:26 AM,"931","23.6","48","966.4"
05/01/2025 3:16:26 AM,"931","23.6","48","966.4"
05/01/2025 3:17:26 AM,"931","23.6","48","966.4"
05/01/2025 3:18:26 AM,"931","23.6","48","966.4"
05/01/2025 3:19:26 AM,"931","23.6","48","966.4"
05/01/2025 3:20:26 AM,"925","23.5","48","966.3"
05/01/2025 3:21:26 AM,"925","23.5","48","966.3"
05/01/2025 3:22:26 AM,"925","23.5","48","966.3"
05/01/2025 3:23:26 AM,"925","23.5","48","966.3"
05/01/2025 3:24:26 AM,"925","23.5","48","966.3"
05/01/2025 3:25:26 AM,"924","23.5","48","966.3"
05/01/2025 3:26:26 AM,"924","23.5","48","966.3"
05/01/2025 3:27:26 AM,"924","23.5","48","966.3"
05/01/2025 3:28:26 AM,"924","23.5","48","966.3"
05/01/2025 3:29:26 AM,"924","23.5","48","966.3"
05/01/2025 3:30:26 AM,"924","23.5","48","966.4"
05/01/2025 3:31:26 AM,"924","23.5","48","966.4"
05/01/2025 3:32:26 AM,"924","23.5","48","966.4"
05/01/2025 3:33:26 AM,"924","23.5","48","966.4"
05/01/2025 3:34:26 AM,"924","23.5","48","966.4"
05/01/2025 3:35:26 AM,"924","23.5","48","966.5"
05/01/2025 3:36:26 AM,"924","23.5","48","966.5"
05/01/2025 3:37:26 AM,"924","23.5","48","966.5"
05/01/2025 3:38:26 AM,"924","23.5","48","966.5"
05/01/2025 3:39:26 AM,"924","23.5","48","966.5"
05/01/2025 3:40:26 AM,"921","23.5","48","966.5"
05/01/2025 3:41:26 AM,"921","23.5","48","966.5"
05/01/2025 3:42:26 AM,"921","23.5","48","966.5"
05/01/2025 3:43:26 AM,"921","23.5","48","966.5"
05/01/2025 3:44:26 AM,"921","23.5","48","966.5"
05/01/2025 3:45:26 AM,"926","23.5","48","966.5"
05/01/2025 3:46:26 AM,"926","23.5","48","966.5"
05/01/2025 3:47:26 AM,"926","23.5","48","966.5"
05/01/2025 3:48:26 AM,"926","23.5","48","966.5"
05/01/2025 3:49:26 AM,"926","23.5","48","966.5"
05/01/2025 3:50:26 AM,"959","23.4","48","966.4"
05/01/2025 3:51:26 AM,"959","23.4","48","966.4"
05/01/2025 3:52:26 AM,"959","23.4","48","966.4"
05/01/2025 3:53:26 AM,"959","23.4","48","966.4"
05/01/2025 3:54:26 AM,"959","23.4","48","966.4"
05/01/2025 3:55:26 AM,"933","23.4","48","966.5"
05/01/2025 3:56:26 AM,"933","23.4","48","966.5"
05/01/2025 3:57:26 AM,"933","23.4","48","966.5"
05/01/2025 3:58:26 AM,"933","23.4","48","966.5"
05/01/2025 3:59:26 AM,"933","23.4","48","966.5"
05/01/2025 4:00:26 AM,"944","23.4","48","966.6"
05/01/2025 4:01:26 AM,"944","23.4","48","966.6"
05/01/2025 4:02:26 AM,"944","23.4","48","966.6"
05/01/2025 4:03:26 AM,"944","23.4","48","966.6"
05/01/2025 4:04:26 AM,"944","23.4","48","966.6"
05/01/2025 4:05:26 AM,"950","23.4","48","966.6"
05/01/2025 4:06:26 AM,"950","23.4","48","966.6"
05/01/2025 4:07:26 AM,"950","23.4","48","966.6"
05/01/2025 4:08:26 AM,"950","23.4","48","966.6"
05/01/2025 4:09:26 AM,"950","23.4","48","966.6"
05/01/2025 4:10:26 AM,"944","23.4","48","966.7"
05/01/2025 4:11:26 AM,"944","23.4","48","966.7"
05/01/2025 4:12:26 AM,"944","23.4","48","966.7"
05/01/2025 4:13:26 AM,"944","23.4","48","966.7"
05/01/2025 4:14:26 AM,"944","23.4","48","966.7"
05/01/2025 4:15:26 AM,"948","23.3","48","966.8"
05/01/2025 4:16:26 AM,"948","23.3","48","966.8"
05/01/2025 4:17:26 AM,"948","23.3","48","966.8"
05/01/2025 4:18:26 AM,"948","23.3","48","966.8"
05/01/2025 4:19:26 AM,"948","23.3","48","966.8"
05/01/2025 4:20:26 AM,"948","23.3","48","967.0"
05/01/2025 4:21:26 AM,"948","23.3","48","967.0"
05/01/2025 4:22:26 AM,"948","23.3","48","967.0"
05/01/2025 4:23:26 AM,"948","23.3","48","967.0"
05/01/2025 4:24:26 AM,"948","23.3","48","967.0"
05/01/2025 4:25:26 AM,"947","23.3","48","967.0"
05/01/2025 4:26:26 AM,"947","23.3","48","967.0"
05/01/2025 4:27:26 AM,"947","23.3","48","967.0"
05/01/2025 4:28:26 AM,"947","23.3","48","967.0"
05/01/2025 4:29:26 AM,"947","23.3","48","967.0"
05/01/2025 4:30:26 AM,"964","23.3","48","967.0"
05/01/2025 4:31:26 AM,"964","23.3","48","967.0"
05/01/2025 4:32:26 AM,"964","23.3","48","967.0"
05/01/2025 4:33:26 AM,"964","23.3","48","967.0"
05/01/2025 4:34:26 AM,"964","23.3","48","967.0"
05/01/2025 4:35:26 AM,"961","23.3","48","967.2"
05/01/2025 4:36:26 AM,"961","23.3","48","967.2"
05/01/2025 4:37:26 AM,"961","23.3","48","967.2"
05/01/2025 4:38:26 AM,"961","23.3","48","967.2"
05/01/2025 4:39:26 AM,"961","23.3","48","967.2"
05/01/2025 4:40:26 AM,"957","23.3","48","967.2"
05/01/2025 4:41:26 AM,"957","23.3","48","967.2"
05/01/2025 4:42:26 AM,"957","23.3","48","967.2"
05/01/2025 4:43:26 AM,"957","23.3","48","967.2"
05/01/2025 4:44:26 AM,"957","23.3","48","967.2"
05/01/2025 4:45:26 AM,"969","23.3","48","967.3"
05/01/2025 4:46:26 AM,"969","23.3","48","967.3"
05/01/2025 4:47:26 AM,"969","23.3","48","967.3"
05/01/2025 4:48:26 AM,"969","23.3","48","967.3"
05/01/2025 4:49:26 AM,"969","23.3","48","967.3"
05/01/2025 4:50:26 AM,"975","23.2","48","967.3"
05/01/2025 4:51:26 AM,"975","23.2","48","967.3"
05/01/2025 4:52:26 AM,"975","23.2","48","967.3"
05/01/2025 4:53:26 AM,"975","23.2","48","967.3"
05/01/2025 4:54:26 AM,"975","23.2","48","967.3"
05/01/2025 4:55:26 AM,"975","23.2","48","967.3"
05/01/2025 4:56:26 AM,"975","23.2","48","967.3"
05/01/2025 4:57:26 AM,"975","23.2","48","967.3"
05/01/2025 4:58:26 AM,"975","23.2","48","967.3"
05/01/2025 4:59:26 AM,"975","23.2","48","967.3"
05/01/2025 5:00:26 AM,"978","23.2","48","967.3"
05/01/2025 5:01:26 AM,"978","23.2","48","967.3"
05/01/2025 5:02:26 AM,"978","23.2","48","967.3"
05/01/2025 5:03:26 AM,"978","23.2","48","967.3"
05/01/2025 5:04:26 AM,"978","23.2","48","967.3"
05/01/2025 5:05:26 AM,"971","23.2","48","967.5"
05/01/2025 5:06:26 AM,"971","23.2","48","967.5"
05/01/2025 5:07:26 AM,"971","23.2","48","967.5"
05/01/2025 5:08:26 AM,"971","23.2","48","967.5"
05/01/2025 5:09:26 AM,"971","23.2","48","967.5"
05/01/2025 5:10:26 AM,"980","23.2","48","967.4"
05/01/2025 5:11:26 AM,"980","23.2","48","967.4"
05/01/2025 5:12:26 AM,"980","23.2","48","967.4"
05/01/2025 5:13:26 AM,"980","23.2","48","967.4"
05/01/2025 5:14:26 AM,"980","23.2","48","967.4"
05/01/2025 5:15:26 AM,"982","23.2","48","967.5"
05/01/2025 5:16:26 AM,"982","23.2","48","967.5"
05/01/2025 5:17:26 AM,"982","23.2","48","967.5"
05/01/2025 5:18:26 AM,"982","23.2","48","967.5"
05/01/2025 5:19:26 AM,"982","23.2","48","967.5"
05/01/2025 5:20:26 AM,"982","23.2","48","967.5"
05/01/2025 5:21:26 AM,"982","23.2","48","967.5"
05/01/2025 5:22:26 AM,"982","23.2","48","967.5"
05/01/2025 5:23:26 AM,"982","23.2","48","967.5"
05/01/2025 5:24:26 AM,"982","23.2","48","967.5"
05/01/2025 5:25:26 AM,"977","23.1","48","967.5"
05/01/2025 5:26:26 AM,"977","23.1","48","967.5"
05/01/2025 5:27:26 AM,"977","23.1","48","967.5"
05/01/2025 5:28:26 AM,"977","23.1","48","967.5"
05/01/2025 5:29:26 AM,"977","23.1","48","967.5"
05/01/2025 5:30:26 AM,"989","23.1","48","967.6"
05/01/2025 5:31:26 AM,"989","23.1","48","967.6"
05/01/2025 5:32:26 AM,"989","23.1","48","967.6"
05/01/2025 5:33:26 AM,"989","23.1","48","967.6"
05/01/2025 5:34:26 AM,"989","23.1","48","967.6"
05/01/2025 5:35:26 AM,"978","23.1","48","967.6"
05/01/2025 5:36:26 AM,"978","23.1","48","967.6"
05/01/2025 5:37:26 AM,"978","23.1","48","967.6"
05/01/2025 5:38:26 AM,"978","23.1","48","967.6"
05/01/2025 5:39:26 AM,"978","23.1","48","967.6"
05/01/2025 5:40:26 AM,"976","23.1","48","967.6"
05/01/2025 5:41:26 AM,"976","23.1","48","967.6"
05/01/2025 5:42:26 AM,"976","23.1","48","967.6"
05/01/2025 5:43:26 AM,"976","23.1","48","967.6"
05/01/2025 5:44:26 AM,"976","23.1","48","967.6"
05/01/2025 5:45:26 AM,"991","23.1","48","967.6"
05/01/2025 5:46:26 AM,"991","23.1","48","967.6"
05/01/2025 5:47:26 AM,"991","23.1","48","967.6"
05/01/2025 5:48:26 AM,"991","23.1","48","967.6"
05/01/2025 5:49:26 AM,"991","23.1","48","967.6"
05/01/2025 5:50:26 AM,"1003","23.1","48","967.6"
05/01/2025 5:51:26 AM,"1003","23.1","48","967.6"
05/01/2025 5:52:26 AM,"1003","23.1","48","967.6"
05/01/2025 5:53:26 AM,"1003","23.1","48","967.6"
05/01/2025 5:54:26 AM,"1003","23.1","48","967.6"
05/01/2025 5:55:26 AM,"1006","23.1","48","967.6"
05/01/2025 5:56:26 AM,"1006","23.1","48","967.6"
05/01/2025 5:57:26 AM,"1006","23.1","48","967.6"
05/01/2025 5:58:26 AM,"1006","23.1","48","967.6"
05/01/2025 5:59:26 AM,"1006","23.1","48","967.6"
05/01/2025 6:00:26 AM,"996","23.0","48","967.7"
05/01/2025 6:01:26 AM,"996","23.0","48","967.7"
05/01/2025 6:02:26 AM,"996","23.0","48","967.7"
05/01/2025 6:03:26 AM,"996","23.0","48","967.7"
05/01/2025 6:04:26 AM,"996","23.0","48","967.7"
05/01/2025 6:05:26 AM,"989","23.0","48","967.9"
05/01/2025 6:06:26 AM,"989","23.0","48","967.9"
05/01/2025 6:07:26 AM,"989","23.0","48","967.9"
05/01/2025 6:08:26 AM,"989","23.0","48","967.9"
05/01/2025 6:09:26 AM,"989","23.0","48","967.9"
05/01/2025 6:10:26 AM,"994","23.0","48","968.0"
05/01/2025 6:11:26 AM,"994","23.0","48","968.0"
05/01/2025 6:12:26 AM,"994","23.0","48","968.0"
05/01/2025 6:13:26 AM,"994","23.0","48","968.0"
05/01/2025 6:14:26 AM,"994","23.0","48","968.0"
05/01/2025 6:15:26 AM,"986","23.0","48","968.1"
05/01/2025 6:16:26 AM,"986","23.0","48","968.1"
05/01/2025 6:17:26 AM,"986","23.0","48","968.1"
05/01/2025 6:18:26 AM,"986","23.0","48","968.1"
05/01/2025 6:19:26 AM,"986","23.0","48","968.1"
05/01/2025 6:20:26 AM,"973","23.0","48","968.2"
05/01/2025 6:21:26 AM,"973","23.0","48","968.2"
05/01/2025 6:22:26 AM,"973","23.0","48","968.2"
05/01/2025 6:23:26 AM,"973","23.0","48","968.2"
05/01/2025 6:24:26 AM,"973","23.0","48","968.2"
05/01/2025 6:25:26 AM,"985","23.0","48","968.3"
05/01/2025 6:26:26 AM,"985","23.0","48","968.3"
05/01/2025 6:27:26 AM,"985","23.0","48","968.3"
05/01/2025 6:28:26 AM,"985","23.0","48","968.3"
05/01/2025 6:29:26 AM,"985","23.0","48","968.3"
05/01/2025 6:30:26 AM,"937","23.0","48","968.4"
05/01/2025 6:31:26 AM,"937","23.0","48","968.4"
05/01/2025 6:32:26 AM,"937","23.0","48","968.4"
05/01/2025 6:33:26 AM,"937","23.0","48","968.4"
05/01/2025 6:34:26 AM,"937","23.0","48","968.4"
05/01/2025 6:35:26 AM,"917","22.9","48","968.5"
05/01/2025 6:36:26 AM,"917","22.9","48","968.5"
05/01/2025 6:37:26 AM,"917","22.9","48","968.5"
05/01/2025 6:38:26 AM,"917","22.9","48","968.5"
05/01/2025 6:39:26 AM,"917","22.9","48","968.5"
05/01/2025 6:40:26 AM,"857","22.9","48","968.6"
05/01/2025 6:41:26 AM,"857","22.9","48","968.6"
05/01/2025 6:42:26 AM,"857","22.9","48","968.6"
05/01/2025 6:43:26 AM,"857","22.9","48","968.6"
05/01/2025 6:44:26 AM,"857","22.9","48","968.6"
05/01/2025 6:45:25 AM,"810","22.9","48","968.6"
05/01/2025 6:46:25 AM,"810","22.9","48","968.6"
05/01/2025 6:47:25 AM,"810","22.9","48","968.6"
05/01/2025 6:48:25 AM,"810","22.9","48","968.6"
05/01/2025 6:49:25 AM,"810","22.9","48","968.6"
05/01/2025 6:50:25 AM,"775","22.8","48","968.7"
05/01/2025 6:51:25 AM,"775","22.8","48","968.7"
05/01/2025 6:52:25 AM,"775","22.8","48","968.7"
05/01/2025 6:53:25 AM,"775","22.8","48","968.7"
05/01/2025 6:54:25 AM,"775","22.8","48","968.7"
05/01/2025 6:55:25 AM,"774","22.8","48","968.8"
05/01/2025 6:56:25 AM,"774","22.8","48","968.8"
05/01/2025 6:57:25 AM,"774","22.8","48","968.8"
05/01/2025 6:58:25 AM,"774","22.8","48","968.8"
05/01/2025 6:59:25 AM,"774","22.8","48","968.8"
05/01/2025 7:00:25 AM,"756","22.8","48","965.6"
05/01/2025 7:01:25 AM,"756","22.8","48","965.6"
05/01/2025 7:02:25 AM,"756","22.8","48","965.6"
05/01/2025 7:03:25 AM,"756","22.8","48","965.6"
05/01/2025 7:04:25 AM,"756","22.8","48","965.6"
05/01/2025 7:05:25 AM,"688","22.8","48","965.9"
05/01/2025 7:06:25 AM,"688","22.8","48","965.9"
05/01/2025 7:07:25 AM,"688","22.8","48","965.9"
05/01/2025 7:08:25 AM,"688","22.8","48","965.9"
05/01/2025 7:09:25 AM,"688","22.8","48","965.9"
05/01/2025 7:10:25 AM,"662","22.8","48","966.0"
05/01/2025 7:11:25 AM,"662","22.8","48","966.0"
05/01/2025 7:12:25 AM,"662","22.8","48","966.0"
05/01/2025 7:13:25 AM,"662","22.8","48","966.0"
05/01/2025 7:14:25 AM,"662","22.8","48","966.0"
05/01/2025 7:15:25 AM,"649","22.7","48","966.0"
05/01/2025 7:16:25 AM,"649","22.7","48","966.0"
05/01/2025 7:17:25 AM,"649","22.7","48","966.0"
05/01/2025 7:18:25 AM,"649","22.7","48","966.0"
05/01/2025 7:19:25 AM,"649","22.7","48","966.0"
05/01/2025 7:20:25 AM,"650","22.8","48","966.1"
05/01/2025 7:21:25 AM,"650","22.8","48","966.1"
05/01/2025 7:22:25 AM,"650","22.8","48","966.1"
05/01/2025 7:23:25 AM,"650","22.8","48","966.1"
05/01/2025 7:24:25 AM,"650","22.8","48","966.1"
05/01/2025 7:25:25 AM,"627","22.7","48","966.2"
05/01/2025 7:26:25 AM,"627","22.7","48","966.2"
05/01/2025 7:27:25 AM,"627","22.7","48","966.2"
05/01/2025 7:28:25 AM,"627","22.7","48","966.2"
05/01/2025 7:29:25 AM,"627","22.7","48","966.2"
05/01/2025 7:30:25 AM,"629","22.7","48","966.2"
05/01/2025 7:31:25 AM,"629","22.7","48","966.2"
05/01/2025 7:32:25 AM,"629","22.7","48","966.2"
05/01/2025 7:33:25 AM,"629","22.7","48","966.2"
05/01/2025 7:34:25 AM,"629","22.7","48","966.2"
05/01/2025 7:35:25 AM,"641","22.7","48","966.5"
05/01/2025 7:36:25 AM,"641","22.7","48","966.5"
05/01/2025 7:37:25 AM,"641","22.7","48","966.5"
05/01/2025 7:38:25 AM,"641","22.7","48","966.5"
05/01/2025 7:39:25 AM,"641","22.7","48","966.5"
05/01/2025 7:40:25 AM,"629","22.7","48","966.6"
05/01/2025 7:41:25 AM,"629","22.7","48","966.6"
05/01/2025 7:42:25 AM,"629","22.7","48","966.6"
05/01/2025 7:43:25 AM,"629","22.7","48","966.6"
05/01/2025 7:44:25 AM,"629","22.7","48","966.6"
05/01/2025 7:45:25 AM,"647","22.7","48","966.7"
05/01/2025 7:46:25 AM,"647","22.7","48","966.7"
05/01/2025 7:47:25 AM,"647","22.7","48","966.7"
05/01/2025 7:48:25 AM,"647","22.7","48","966.7"
05/01/2025 7:49:25 AM,"647","22.7","48","966.7"
05/01/2025 7:50:25 AM,"631","22.7","48","966.7"
05/01/2025 7:51:25 AM,"631","22.7","48","966.7"
05/01/2025 7:52:25 AM,"631","22.7","48","966.7"
05/01/2025 7:53:25 AM,"631","22.7","48","966.7"
05/01/2025 7:54:25 AM,"631","22.7","48","966.7"
05/01/2025 7:55:25 AM,"648","22.7","49","966.8"
05/01/2025 7:56:25 AM,"648","22.7","49","966.8"
05/01/2025 7:57:25 AM,"648","22.7","49","966.8"
05/01/2025 7:58:25 AM,"648","22.7","49","966.8"
05/01/2025 7:59:25 AM,"648","22.7","49","966.8"
05/01/2025 8:00:25 AM,"634","22.7","48","966.8"
05/01/2025 8:01:25 AM,"634","22.7","48","966.8"
05/01/2025 8:02:25 AM,"634","22.7","48","966.8"
05/01/2025 8:03:25 AM,"634","22.7","48","966.8"
05/01/2025 8:04:25 AM,"634","22.7","48","966.8"
05/01/2025 8:05:25 AM,"642","22.7","49","966.8"
05/01/2025 8:06:25 AM,"642","22.7","49","966.8"
05/01/2025 8:07:25 AM,"642","22.7","49","966.8"
05/01/2025 8:08:25 AM,"642","22.7","49","966.8"
05/01/2025 8:09:25 AM,"642","22.7","49","966.8"
05/01/2025 8:10:25 AM,"653","22.7","49","966.8"
05/01/2025 8:11:25 AM,"653","22.7","49","966.8"
05/01/2025 8:12:25 AM,"653","22.7","49","966.8"
05/01/2025 8:13:25 AM,"653","22.7","49","966.8"
05/01/2025 8:14:25 AM,"653","22.7","49","966.8"
05/01/2025 8:15:25 AM,"640","22.6","49","966.9"
05/01/2025 8:16:25 AM,"640","22.6","49","966.9"
05/01/2025 8:17:25 AM,"640","22.6","49","966.9"
05/01/2025 8:18:25 AM,"640","22.6","49","966.9"
05/01/2025 8:19:25 AM,"640","22.6","49","966.9"
05/01/2025 8:20:25 AM,"643","22.6","49","966.8"
05/01/2025 8:21:25 AM,"643","22.6","49","966.8"
05/01/2025 8:22:25 AM,"643","22.6","49","966.8"
05/01/2025 8:23:25 AM,"643","22.6","49","966.8"
05/01/2025 8:24:25 AM,"643","22.6","49","966.8"
05/01/2025 8:25:25 AM,"625","22.6","49","966.8"
05/01/2025 8:26:25 AM,"625","22.6","49","966.8"
05/01/2025 8:27:25 AM,"625","22.6","49","966.8"
05/01/2025 8:28:25 AM,"625","22.6","49","966.8"
05/01/2025 8:29:25 AM,"625","22.6","49","966.8"
05/01/2025 8:30:25 AM,"631","22.6","49","966.7"
05/01/2025 8:31:25 AM,"631","22.6","49","966.7"
05/01/2025 8:32:25 AM,"631","22.6","49","966.7"
05/01/2025 8:33:25 AM,"631","22.6","49","966.7"
05/01/2025 8:34:25 AM,"631","22.6","49","966.7"
05/01/2025 8:35:25 AM,"638","22.6","49","966.7"
05/01/2025 8:36:25 AM,"638","22.6","49","966.7"
