Time(DD/MM/YYYY h:mm:ss A),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
07/01/2025 10:16:06 PM,"462","19.6","94","916.4"
07/01/2025 10:17:06 PM,"441","19.6","94","916.3"
07/01/2025 10:18:06 PM,"450","19.7","94","916.3"
07/01/2025 10:19:06 PM,"443","19.6","93","916.3"
07/01/2025 10:20:06 PM,"449","19.7","93","916.3"
07/01/2025 10:21:06 PM,"455","19.7","93","916.3"
07/01/2025 10:22:06 PM,"462","19.7","93","916.3"
07/01/2025 10:23:06 PM,"469","19.7","93","916.3"
07/01/2025 10:24:06 PM,"449","19.7","93","916.4"
07/01/2025 10:25:06 PM,"452","19.7","93","916.4"
07/01/2025 10:26:06 PM,"447","19.7","93","916.4"
07/01/2025 10:27:06 PM,"447","19.6","93","916.4"
07/01/2025 10:28:06 PM,"461","19.6","93","916.2"
07/01/2025 10:29:06 PM,"451","19.6","93","916.3"
07/01/2025 10:30:06 PM,"450","19.6","93","916.2"
07/01/2025 10:31:06 PM,"455","19.6","93","916.2"
07/01/2025 10:32:06 PM,"456","19.6","93","916.2"
07/01/2025 10:33:06 PM,"468","19.6","93","916.1"
07/01/2025 10:34:06 PM,"448","19.6","93","916.3"
07/01/2025 10:35:06 PM,"448","19.6","93","916.1"
07/01/2025 10:36:06 PM,"450","19.6","93","916.1"
07/01/2025 10:37:06 PM,"443","19.6","93","916.0"
07/01/2025 10:38:06 PM,"438","19.7","93","915.8"
07/01/2025 10:39:06 PM,"461","19.7","93","915.8"
07/01/2025 10:40:06 PM,"457","19.6","93","916.0"
07/01/2025 10:41:06 PM,"451","19.7","93","915.9"
07/01/2025 10:42:06 PM,"463","19.7","92","916.0"
07/01/2025 10:43:06 PM,"458","19.7","91","915.9"
07/01/2025 10:44:06 PM,"454","19.7","91","915.8"
07/01/2025 10:45:06 PM,"454","19.7","91","915.7"
07/01/2025 10:46:06 PM,"445","19.7","92","915.8"
07/01/2025 10:47:06 PM,"461","19.7","92","915.8"
07/01/2025 10:48:06 PM,"457","19.7","93","915.4"
07/01/2025 10:49:06 PM,"461","19.6","93","915.4"
07/01/2025 10:50:06 PM,"453","19.6","92","915.3"
07/01/2025 10:51:06 PM,"457","19.6","92","915.2"
07/01/2025 10:52:06 PM,"449","19.6","92","915.1"
07/01/2025 10:53:06 PM,"445","19.6","92","915.2"
07/01/2025 10:54:06 PM,"444","19.6","92","915.2"
07/01/2025 10:55:06 PM,"458","19.6","92","915.1"
07/01/2025 10:56:06 PM,"451","19.5","92","915.1"
07/01/2025 10:57:06 PM,"441","19.6","92","915.0"
07/01/2025 10:58:06 PM,"453","19.6","92","915.1"
07/01/2025 10:59:06 PM,"455","19.5","92","915.1"
07/01/2025 11:00:06 PM,"444","19.5","92","915.1"
07/01/2025 11:01:06 PM,"445","19.5","91","914.9"
07/01/2025 11:02:06 PM,"459","19.5","92","915.1"
07/01/2025 11:03:06 PM,"457","19.5","92","915.0"
07/01/2025 11:04:06 PM,"454","19.5","91","914.9"
07/01/2025 11:05:06 PM,"453","19.5","92","914.8"
07/01/2025 11:06:06 PM,"451","19.5","91","914.8"
07/01/2025 11:07:06 PM,"457","19.5","91","914.7"
07/01/2025 11:08:06 PM,"444","19.5","92","914.6"
07/01/2025 11:09:06 PM,"455","19.5","92","914.6"
07/01/2025 11:10:06 PM,"446","19.5","91","914.7"
07/01/2025 11:11:06 PM,"442","19.4","91","914.8"
07/01/2025 11:12:06 PM,"462","19.4","92","914.6"
07/01/2025 11:13:06 PM,"447","19.5","92","914.6"
07/01/2025 11:14:06 PM,"444","19.5","92","914.6"
07/01/2025 11:15:06 PM,"456","19.5","92","914.7"
07/01/2025 11:16:06 PM,"448","19.5","92","914.5"
07/01/2025 11:17:06 PM,"453","19.5","93","914.6"
07/01/2025 11:18:06 PM,"462","19.5","93","914.5"
07/01/2025 11:19:06 PM,"466","19.5","92","914.6"
07/01/2025 11:20:06 PM,"436","19.5","93","914.6"
07/01/2025 11:21:06 PM,"458","19.5","93","914.4"
07/01/2025 11:22:06 PM,"440","19.5","93","914.3"
07/01/2025 11:23:06 PM,"447","19.5","93","914.6"
07/01/2025 11:24:06 PM,"455","19.5","93","914.5"
07/01/2025 11:25:06 PM,"456","19.5","93","914.7"
07/01/2025 11:26:06 PM,"455","19.5","92","914.5"
07/01/2025 11:27:06 PM,"454","19.6","92","914.6"
07/01/2025 11:28:06 PM,"447","19.6","93","914.6"
07/01/2025 11:29:06 PM,"460","19.6","93","914.6"
07/01/2025 11:30:06 PM,"456","19.5","92","914.4"
07/01/2025 11:31:06 PM,"455","19.5","92","914.4"
07/01/2025 11:32:06 PM,"456","19.5","92","914.4"
07/01/2025 11:33:06 PM,"453","19.5","92","914.7"
07/01/2025 11:34:06 PM,"451","19.5","92","914.8"
07/01/2025 11:35:06 PM,"455","19.6","91","914.4"
07/01/2025 11:36:06 PM,"448","19.6","92","914.5"
07/01/2025 11:37:06 PM,"453","19.5","92","914.4"
07/01/2025 11:38:06 PM,"443","19.5","92","914.6"
07/01/2025 11:39:06 PM,"450","19.5","91","914.5"
07/01/2025 11:40:06 PM,"453","19.5","90","914.6"
07/01/2025 11:41:06 PM,"457","19.5","90","914.5"
07/01/2025 11:42:06 PM,"450","19.5","90","914.5"
07/01/2025 11:43:06 PM,"447","19.5","90","914.8"
07/01/2025 11:44:06 PM,"466","19.5","90","914.6"
07/01/2025 11:45:06 PM,"447","19.5","90","914.7"
07/01/2025 11:46:06 PM,"450","19.5","89","914.5"
07/01/2025 11:47:06 PM,"456","19.4","89","914.7"
07/01/2025 11:48:06 PM,"453","19.4","90","914.8"
07/01/2025 11:49:06 PM,"447","19.4","90","914.7"
07/01/2025 11:50:06 PM,"457","19.4","90","914.7"
07/01/2025 11:51:06 PM,"450","19.4","90","914.7"
07/01/2025 11:52:06 PM,"442","19.4","89","914.6"
07/01/2025 11:53:06 PM,"463","19.4","89","914.7"
07/01/2025 11:54:06 PM,"453","19.4","90","914.6"
07/01/2025 11:55:06 PM,"452","19.3","90","914.6"
07/01/2025 11:56:06 PM,"447","19.3","89","914.7"
07/01/2025 11:57:06 PM,"456","19.3","90","914.7"
07/01/2025 11:58:06 PM,"450","19.3","90","914.6"
07/01/2025 11:59:06 PM,"460","19.3","90","914.6"
08/01/2025 12:00:06 AM,"454","19.3","90","914.6"
08/01/2025 12:01:06 AM,"440","19.3","89","914.6"
08/01/2025 12:02:06 AM,"453","19.3","90","914.4"
08/01/2025 12:03:06 AM,"456","19.3","90","914.3"
08/01/2025 12:04:06 AM,"455","19.4","90","914.4"
08/01/2025 12:05:06 AM,"452","19.4","90","914.4"
08/01/2025 12:06:06 AM,"454","19.3","91","914.3"
08/01/2025 12:07:06 AM,"448","19.3","91","914.2"
08/01/2025 12:08:06 AM,"441","19.3","91","914.3"
08/01/2025 12:09:06 AM,"454","19.3","90","914.2"
08/01/2025 12:10:06 AM,"453","19.3","90","914.3"
08/01/2025 12:11:06 AM,"439","19.3","90","914.2"
08/01/2025 12:12:06 AM,"450","19.3","90","914.1"
08/01/2025 12:13:06 AM,"452","19.3","89","914.3"
08/01/2025 12:14:06 AM,"452","19.2","89","914.2"
08/01/2025 12:15:06 AM,"454","19.2","88","914.5"
08/01/2025 12:16:06 AM,"446","19.2","87","914.1"
08/01/2025 12:17:06 AM,"457","19.2","88","914.1"
08/01/2025 12:18:06 AM,"462","19.1","89","914.2"
08/01/2025 12:19:06 AM,"449","19.0","88","914.3"
08/01/2025 12:20:06 AM,"464","18.9","89","914.2"
08/01/2025 12:21:06 AM,"454","18.9","89","914.2"
08/01/2025 12:22:06 AM,"452","18.9","90","914.2"
08/01/2025 12:23:06 AM,"460","18.9","89","914.2"
08/01/2025 12:24:06 AM,"450","18.9","90","914.1"
08/01/2025 12:25:06 AM,"455","18.9","90","914.3"
08/01/2025 12:26:06 AM,"452","18.9","91","914.2"
08/01/2025 12:27:06 AM,"451","18.9","91","914.1"
08/01/2025 12:28:06 AM,"461","18.9","92","914.0"
08/01/2025 12:29:06 AM,"445","18.9","92","914.0"
08/01/2025 12:30:06 AM,"446","18.9","92","914.0"
08/01/2025 12:31:06 AM,"453","18.9","92","913.9"
08/01/2025 12:32:06 AM,"456","18.9","92","913.9"
08/01/2025 12:33:06 AM,"463","18.9","92","914.0"
08/01/2025 12:34:06 AM,"443","19.0","92","913.9"
08/01/2025 12:35:06 AM,"457","19.0","92","913.9"
08/01/2025 12:36:06 AM,"458","19.1","92","913.9"
08/01/2025 12:37:06 AM,"456","19.1","92","913.8"
08/01/2025 12:38:06 AM,"456","19.1","92","913.9"
08/01/2025 12:39:06 AM,"451","19.1","90","914.1"
08/01/2025 12:40:06 AM,"441","19.1","90","914.0"
08/01/2025 12:41:06 AM,"458","19.1","90","914.1"
08/01/2025 12:42:06 AM,"450","19.1","90","914.0"
08/01/2025 12:43:06 AM,"454","19.0","90","913.9"
08/01/2025 12:44:06 AM,"454","19.1","90","914.0"
08/01/2025 12:45:06 AM,"459","18.9","91","914.0"
08/01/2025 12:46:06 AM,"451","18.9","90","913.8"
08/01/2025 12:47:06 AM,"453","18.9","89","914.1"
08/01/2025 12:48:06 AM,"459","18.9","90","914.0"
08/01/2025 12:49:06 AM,"454","18.9","90","914.1"
08/01/2025 12:50:06 AM,"466","18.9","91","913.9"
08/01/2025 12:51:06 AM,"447","18.9","90","913.9"
08/01/2025 12:52:06 AM,"451","18.9","91","913.9"
08/01/2025 12:53:06 AM,"466","18.9","90","913.7"
08/01/2025 12:54:06 AM,"456","18.9","88","913.7"
08/01/2025 12:55:06 AM,"449","18.9","89","913.8"
08/01/2025 12:56:06 AM,"452","18.8","88","913.9"
08/01/2025 12:57:06 AM,"445","18.9","89","913.9"
08/01/2025 12:58:06 AM,"459","18.9","89","913.8"
08/01/2025 12:59:06 AM,"447","18.8","90","913.8"
08/01/2025 1:00:06 AM,"453","18.8","91","913.8"
08/01/2025 1:01:06 AM,"456","18.8","91","913.8"
08/01/2025 1:02:06 AM,"459","18.8","91","913.8"
08/01/2025 1:03:06 AM,"464","18.8","91","913.9"
08/01/2025 1:04:06 AM,"460","18.9","91","913.8"
08/01/2025 1:05:06 AM,"451","18.9","91","913.9"
08/01/2025 1:06:06 AM,"459","18.9","92","914.0"
08/01/2025 1:07:06 AM,"437","18.9","92","913.8"
08/01/2025 1:08:06 AM,"458","18.9","92","914.1"
08/01/2025 1:09:06 AM,"456","18.9","92","913.8"
08/01/2025 1:10:06 AM,"450","18.9","92","913.8"
08/01/2025 1:11:06 AM,"451","18.9","92","913.8"
08/01/2025 1:12:06 AM,"450","18.9","92","913.8"
08/01/2025 1:13:06 AM,"445","18.9","91","913.7"
08/01/2025 1:14:06 AM,"447","19.0","91","913.8"
08/01/2025 1:15:06 AM,"451","19.1","92","913.9"
08/01/2025 1:16:06 AM,"455","19.1","92","913.8"
08/01/2025 1:17:06 AM,"450","19.1","92","913.7"
08/01/2025 1:18:06 AM,"460","19.1","92","913.8"
08/01/2025 1:19:06 AM,"460","19.1","92","913.7"
08/01/2025 1:20:06 AM,"455","19.1","92","913.7"
08/01/2025 1:21:06 AM,"462","19.1","92","913.8"
08/01/2025 1:22:06 AM,"468","19.2","92","913.7"
08/01/2025 1:23:06 AM,"459","19.2","92","913.8"
08/01/2025 1:24:06 AM,"462","19.2","92","913.8"
08/01/2025 1:25:06 AM,"443","19.3","92","913.6"
08/01/2025 1:26:06 AM,"462","19.3","92","913.6"
08/01/2025 1:27:06 AM,"455","19.3","92","913.7"
08/01/2025 1:28:06 AM,"451","19.3","91","913.8"
08/01/2025 1:29:06 AM,"449","19.3","90","913.7"
08/01/2025 1:30:06 AM,"469","19.3","91","913.6"
08/01/2025 1:31:06 AM,"457","19.3","90","913.5"
08/01/2025 1:32:06 AM,"450","19.3","90","913.6"
08/01/2025 1:33:06 AM,"450","19.3","91","913.7"
08/01/2025 1:34:06 AM,"461","19.3","91","913.6"
08/01/2025 1:35:06 AM,"459","19.4","90","913.6"
08/01/2025 1:36:06 AM,"454","19.4","89","913.5"
08/01/2025 1:37:06 AM,"448","19.4","90","913.6"
08/01/2025 1:38:06 AM,"448","19.4","90","913.5"
08/01/2025 1:39:06 AM,"455","19.4","90","913.6"
08/01/2025 1:40:06 AM,"459","19.4","91","913.7"
08/01/2025 1:41:06 AM,"455","19.4","90","913.7"
08/01/2025 1:42:06 AM,"455","19.4","89","913.7"
08/01/2025 1:43:06 AM,"451","19.4","90","913.6"
08/01/2025 1:44:06 AM,"456","19.4","90","913.7"
08/01/2025 1:45:06 AM,"452","19.4","90","913.8"
08/01/2025 1:46:06 AM,"459","19.4","91","913.7"
08/01/2025 1:47:06 AM,"453","19.4","89","913.7"
08/01/2025 1:48:06 AM,"455","19.4","90","913.7"
08/01/2025 1:49:06 AM,"466","19.5","91","913.7"
08/01/2025 1:50:06 AM,"443","19.4","89","913.8"
08/01/2025 1:51:06 AM,"451","19.4","89","913.8"
08/01/2025 1:52:06 AM,"451","19.4","89","913.7"
08/01/2025 1:53:06 AM,"447","19.5","89","913.8"
08/01/2025 1:54:06 AM,"463","19.5","90","913.9"
08/01/2025 1:55:06 AM,"452","19.4","89","913.8"
08/01/2025 1:56:06 AM,"444","19.5","89","913.8"
08/01/2025 1:57:06 AM,"460","19.4","88","913.9"
08/01/2025 1:58:06 AM,"446","19.4","88","913.9"
08/01/2025 1:59:06 AM,"447","19.4","89","913.8"
08/01/2025 2:00:06 AM,"462","19.4","89","913.7"
08/01/2025 2:01:06 AM,"449","19.4","90","913.6"
08/01/2025 2:02:06 AM,"444","19.4","90","913.7"
08/01/2025 2:03:06 AM,"458","19.4","90","913.7"
08/01/2025 2:04:06 AM,"460","19.4","90","913.8"
08/01/2025 2:05:06 AM,"439","19.4","90","913.7"
08/01/2025 2:06:06 AM,"455","19.4","90","913.8"
08/01/2025 2:07:06 AM,"455","19.4","89","913.7"
08/01/2025 2:08:06 AM,"469","19.5","89","913.8"
08/01/2025 2:09:06 AM,"452","19.5","89","913.7"
08/01/2025 2:10:06 AM,"441","19.5","89","913.9"
08/01/2025 2:11:06 AM,"444","19.5","89","913.6"
08/01/2025 2:12:06 AM,"459","19.5","89","913.5"
08/01/2025 2:13:06 AM,"448","19.6","89","913.6"
08/01/2025 2:14:06 AM,"444","19.6","89","913.5"
08/01/2025 2:15:06 AM,"459","19.6","89","913.6"
08/01/2025 2:16:06 AM,"459","19.6","89","913.5"
08/01/2025 2:17:06 AM,"459","19.6","89","913.6"
08/01/2025 2:18:06 AM,"452","19.6","89","913.6"
08/01/2025 2:19:06 AM,"455","19.6","89","913.6"
08/01/2025 2:20:06 AM,"439","19.7","90","913.6"
08/01/2025 2:21:06 AM,"463","19.7","90","913.4"
08/01/2025 2:22:06 AM,"438","19.6","89","913.5"
08/01/2025 2:23:06 AM,"463","19.7","90","913.4"
08/01/2025 2:24:06 AM,"437","19.7","90","913.3"
08/01/2025 2:25:06 AM,"451","19.6","90","913.4"
08/01/2025 2:26:06 AM,"456","19.6","90","913.5"
08/01/2025 2:27:06 AM,"451","19.6","90","913.4"
08/01/2025 2:28:06 AM,"458","19.6","91","913.4"
08/01/2025 2:29:06 AM,"445","19.5","91","913.5"
08/01/2025 2:30:06 AM,"468","19.5","91","913.5"
08/01/2025 2:31:06 AM,"457","19.5","91","913.5"
08/01/2025 2:32:06 AM,"464","19.5","91","913.4"
08/01/2025 2:33:06 AM,"459","19.4","91","913.6"
08/01/2025 2:34:06 AM,"456","19.5","91","913.4"
08/01/2025 2:35:06 AM,"460","19.4","91","913.4"
08/01/2025 2:36:06 AM,"457","19.4","92","913.4"
08/01/2025 2:37:06 AM,"453","19.4","92","913.3"
08/01/2025 2:38:06 AM,"457","19.4","92","913.1"
08/01/2025 2:39:06 AM,"455","19.4","92","913.2"
08/01/2025 2:40:06 AM,"460","19.4","92","913.1"
08/01/2025 2:41:06 AM,"448","19.4","92","913.1"
08/01/2025 2:42:06 AM,"446","19.4","92","913.2"
08/01/2025 2:43:06 AM,"442","19.4","92","913.2"
08/01/2025 2:44:06 AM,"448","19.4","92","913.4"
08/01/2025 2:45:06 AM,"461","19.4","92","913.1"
08/01/2025 2:46:06 AM,"451","19.3","92","913.3"
08/01/2025 2:47:06 AM,"464","19.3","92","913.3"
08/01/2025 2:48:06 AM,"464","19.4","92","913.2"
08/01/2025 2:49:06 AM,"446","19.4","92","913.2"
08/01/2025 2:50:06 AM,"464","19.4","92","913.4"
08/01/2025 2:51:06 AM,"454","19.4","92","913.4"
08/01/2025 2:52:06 AM,"445","19.4","92","913.3"
08/01/2025 2:53:06 AM,"444","19.5","92","913.2"
08/01/2025 2:54:06 AM,"465","19.5","92","913.0"
08/01/2025 2:55:06 AM,"441","19.5","92","913.0"
08/01/2025 2:56:06 AM,"454","19.4","92","913.0"
08/01/2025 2:57:06 AM,"442","19.5","93","913.4"
08/01/2025 2:58:06 AM,"453","19.5","92","913.1"
08/01/2025 2:59:06 AM,"449","19.5","92","913.0"
08/01/2025 3:00:06 AM,"463","19.5","92","913.0"
08/01/2025 3:01:06 AM,"454","19.5","92","913.1"
08/01/2025 3:02:06 AM,"447","19.4","91","912.9"
08/01/2025 3:03:06 AM,"447","19.5","92","913.1"
08/01/2025 3:04:06 AM,"446","19.5","92","913.1"
08/01/2025 3:05:06 AM,"461","19.5","92","913.1"
08/01/2025 3:06:06 AM,"451","19.5","92","913.4"
08/01/2025 3:07:06 AM,"468","19.5","92","913.2"
08/01/2025 3:08:06 AM,"449","19.5","92","913.3"
08/01/2025 3:09:06 AM,"454","19.5","92","913.2"
08/01/2025 3:10:06 AM,"457","19.5","92","913.2"
08/01/2025 3:11:06 AM,"453","19.5","93","913.1"
08/01/2025 3:12:06 AM,"456","19.5","92","913.3"
08/01/2025 3:13:06 AM,"451","19.5","92","913.4"
08/01/2025 3:14:06 AM,"458","19.5","92","913.5"
08/01/2025 3:15:06 AM,"442","19.5","93","913.3"
08/01/2025 3:16:06 AM,"456","19.5","93","913.4"
08/01/2025 3:17:06 AM,"454","19.5","93","913.4"
08/01/2025 3:18:06 AM,"449","19.5","93","913.4"
08/01/2025 3:19:06 AM,"451","19.5","93","913.5"
08/01/2025 3:20:06 AM,"458","19.5","92","913.4"
08/01/2025 3:21:06 AM,"447","19.5","93","913.4"
08/01/2025 3:22:06 AM,"450","19.5","92","913.5"
08/01/2025 3:23:06 AM,"456","19.5","93","913.5"
08/01/2025 3:24:06 AM,"456","19.5","93","913.8"
08/01/2025 3:25:06 AM,"448","19.5","93","913.5"
08/01/2025 3:26:06 AM,"468","19.5","93","913.6"
08/01/2025 3:27:06 AM,"447","19.5","93","913.5"
08/01/2025 3:28:06 AM,"458","19.4","92","913.6"
08/01/2025 3:29:06 AM,"458","19.4","93","913.7"
08/01/2025 3:30:06 AM,"456","19.4","92","913.6"
08/01/2025 3:31:06 AM,"449","19.4","92","913.7"
08/01/2025 3:32:06 AM,"464","19.4","92","913.7"
08/01/2025 3:33:06 AM,"453","19.3","93","913.9"
08/01/2025 3:34:06 AM,"453","19.3","93","913.6"
08/01/2025 3:35:06 AM,"450","19.3","93","913.7"
08/01/2025 3:36:06 AM,"451","19.3","93","913.7"
08/01/2025 3:37:06 AM,"456","19.3","93","913.7"
08/01/2025 3:38:06 AM,"450","19.3","92","913.5"
08/01/2025 3:39:06 AM,"452","19.3","93","913.5"
08/01/2025 3:40:06 AM,"459","19.3","93","913.6"
08/01/2025 3:41:06 AM,"456","19.3","93","913.7"
08/01/2025 3:42:06 AM,"451","19.3","93","913.7"
08/01/2025 3:43:06 AM,"455","19.3","93","913.8"
08/01/2025 3:44:06 AM,"453","19.3","93","913.7"
08/01/2025 3:45:06 AM,"465","19.3","93","913.8"
08/01/2025 3:46:06 AM,"455","19.3","94","913.7"
08/01/2025 3:47:06 AM,"460","19.3","94","913.8"
08/01/2025 3:48:06 AM,"464","19.3","94","913.9"
08/01/2025 3:49:06 AM,"473","19.2","94","913.9"
08/01/2025 3:50:06 AM,"457","19.2","94","913.8"
08/01/2025 3:51:06 AM,"454","19.2","94","913.9"
08/01/2025 3:52:06 AM,"458","19.2","93","914.0"
08/01/2025 3:53:06 AM,"465","19.2","93","913.9"
08/01/2025 3:54:06 AM,"468","19.2","94","913.7"
08/01/2025 3:55:06 AM,"461","19.2","94","913.9"
08/01/2025 3:56:06 AM,"457","19.2","93","913.7"
08/01/2025 3:57:06 AM,"470","19.1","93","913.8"
08/01/2025 3:58:06 AM,"455","19.1","93","913.8"
08/01/2025 3:59:06 AM,"453","19.1","93","914.0"
08/01/2025 4:00:06 AM,"456","19.1","93","913.9"
08/01/2025 4:01:06 AM,"451","19.1","93","913.9"
08/01/2025 4:02:06 AM,"449","19.1","93","913.7"
08/01/2025 4:03:06 AM,"447","19.1","93","913.8"
08/01/2025 4:04:06 AM,"456","19.1","93","913.6"
08/01/2025 4:05:06 AM,"453","19.1","93","913.8"
08/01/2025 4:06:06 AM,"443","19.1","93","913.8"
08/01/2025 4:07:06 AM,"456","19.1","93","913.7"
08/01/2025 4:08:06 AM,"446","19.1","92","913.7"
08/01/2025 4:09:06 AM,"442","19.1","93","913.7"
08/01/2025 4:10:06 AM,"465","19.1","93","913.7"
08/01/2025 4:11:06 AM,"463","19.1","93","913.6"
08/01/2025 4:12:06 AM,"458","19.1","93","913.7"
08/01/2025 4:13:06 AM,"459","19.1","93","913.6"
08/01/2025 4:14:06 AM,"461","19.1","94","913.6"
08/01/2025 4:15:06 AM,"458","19.1","93","913.6"
08/01/2025 4:16:06 AM,"455","19.1","93","913.8"
08/01/2025 4:17:06 AM,"464","19.1","93","913.6"
08/01/2025 4:18:06 AM,"457","19.1","94","913.8"
08/01/2025 4:19:06 AM,"459","19.1","93","913.5"
08/01/2025 4:20:06 AM,"446","19.1","94","913.7"
08/01/2025 4:21:06 AM,"468","19.1","94","913.6"
08/01/2025 4:22:06 AM,"455","19.1","94","913.8"
08/01/2025 4:23:06 AM,"449","19.1","94","913.7"
08/01/2025 4:24:06 AM,"462","19.1","93","913.6"
08/01/2025 4:25:06 AM,"452","19.1","93","913.5"
08/01/2025 4:26:06 AM,"455","19.1","94","913.5"
08/01/2025 4:27:06 AM,"455","19.1","93","913.6"
08/01/2025 4:28:06 AM,"457","19.1","93","913.4"
08/01/2025 4:29:06 AM,"465","19.1","93","913.5"
08/01/2025 4:30:06 AM,"448","19.1","94","913.6"
08/01/2025 4:31:06 AM,"459","19.1","94","913.6"
08/01/2025 4:32:06 AM,"458","19.1","93","913.6"
08/01/2025 4:33:06 AM,"465","19.1","94","913.9"
08/01/2025 4:34:06 AM,"449","19.1","93","913.9"
08/01/2025 4:35:06 AM,"469","19.1","93","913.7"
08/01/2025 4:36:06 AM,"463","19.1","94","913.7"
08/01/2025 4:37:06 AM,"471","19.2","93","913.9"
08/01/2025 4:38:06 AM,"454","19.2","94","913.9"
08/01/2025 4:39:06 AM,"456","19.2","93","913.8"
08/01/2025 4:40:06 AM,"453","19.2","93","914.0"
08/01/2025 4:41:06 AM,"450","19.2","93","914.0"
08/01/2025 4:42:06 AM,"453","19.2","94","914.0"
08/01/2025 4:43:06 AM,"458","19.2","93","914.0"
08/01/2025 4:44:06 AM,"443","19.2","94","914.0"
08/01/2025 4:45:06 AM,"458","19.2","94","914.1"
08/01/2025 4:46:06 AM,"458","19.2","93","914.1"
08/01/2025 4:47:06 AM,"460","19.2","94","914.1"
08/01/2025 4:48:06 AM,"455","19.2","94","914.1"
08/01/2025 4:49:06 AM,"458","19.2","94","914.2"
08/01/2025 4:50:06 AM,"451","19.2","94","914.3"
08/01/2025 4:51:06 AM,"454","19.2","94","914.2"
08/01/2025 4:52:06 AM,"451","19.2","94","914.2"
08/01/2025 4:53:06 AM,"452","19.2","95","914.2"
08/01/2025 4:54:06 AM,"467","19.2","95","914.3"
08/01/2025 4:55:06 AM,"464","19.2","95","914.2"
08/01/2025 4:56:06 AM,"460","19.2","95","914.5"
08/01/2025 4:57:06 AM,"467","19.2","95","914.4"
08/01/2025 4:58:06 AM,"478","19.2","95","914.4"
08/01/2025 4:59:06 AM,"451","19.2","95","914.2"
08/01/2025 5:00:06 AM,"466","19.2","95","914.3"
08/01/2025 5:01:06 AM,"462","19.2","95","914.3"
08/01/2025 5:02:06 AM,"462","19.2","95","914.2"
08/01/2025 5:03:06 AM,"449","19.2","95","914.2"
08/01/2025 5:04:06 AM,"452","19.2","95","914.3"
08/01/2025 5:05:06 AM,"469","19.2","95","914.2"
08/01/2025 5:06:06 AM,"453","19.2","95","914.4"
08/01/2025 5:07:06 AM,"459","19.2","94","914.2"
